NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,physicalSector,Azimute_(Median),distance
VIVO,50409146447,48422023|166262022|48412023,442035381,RUA DONA CHIQUINHA DE BARROS,,SP,3544301,5M00G7W|10M0G7W,LTE|WCDMA,1862.5|1867.5|1855|2160|2167.5,1767.5|1772.5|1760|1970|1977.5,360,,,056001603518|005200301293,16.7|17.2|18.3,30|25,64|60|63,0|1|2,49|50|46,083071803257|008041101882,40,-22.899531,-45.307519,2023-08-10,2000-09-15,2023-08-05,0,360.0,inf
VIVO,50409146447,48422023|166262022|48412023|41662008,442035381,RUA DONA CHIQUINHA DE BARROS,,SP,3544301,5M00G7W|10M0G7W,LTE|WCDMA,1862.5|1867.5|1855|2160|2167.5|874.5,1767.5|1772.5|1760|1970|1977.5|829.5,100|120,Greenfield,sim,056001603518|005200301293,16.7|17.2|15.5|18.3,30|27|25,64|60|68|63,0|1|2,49|50|46,083071803257|010641001882|008041101882,40,-22.899531,-45.307519,2023-08-10,2000-09-15,2023-08-05,2,100.0,inf
VIVO,50409146447,59072012|48422023|166262022|48412023|41662008,442035381,RUA DONA CHIQUINHA DE BARROS,,SP,3544301,20M0G7W|5M00G7W|10M0G7W,LTE|WCDMA,2680|1862.5|1867.5|1855|2160|2167.5|874.5,2560|1767.5|1772.5|1760|1970|1977.5|829.5,230,Greenfield,sim,056001603518|005200301293,17.5|16.7|17.2|15.5|18.3,30|27|25,57|64|60|68|63,0|1|2,48|50|46,058221803257|083071803257|010641001882|008041101882,40,-22.899531,-45.307519,2023-08-10,2000-09-15,2023-08-05,3,230.0,inf
