NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|48352023|97812014,689724373,Rua José Agustoni 826,-,SP,3515608,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,60,Greenfield,,056001603518,11.96|16.15,25,74|65,-7,28.2,016081103903|007591301882|031191601350|008041101882,20|40,-21.26697,-48.68917,2024-03-29,2007-11-20,2031-03-11|2038-04-30|2029-12-08,20240503,1,60.0,inf
TIM,50010613854,47102015|48352023|97812014,689724373,Rua José Agustoni 826,-,SP,3515608,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,210,Greenfield,,056001603518,11.96|16.15,25,74|65,-7,28.2,016081103903|007591301882|031191601350|008041101882,20|40,-21.26697,-48.68917,2024-03-29,2007-11-20,2031-03-11|2038-04-30|2029-12-08,20240503,3,210.0,inf
