NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
VIVO,50409146447,97432014|105802021,1001328539,AVENIDA VITÓRIO FESTUCCIA,,SP,3543402,10M0G7W|100MG7W,NR,788|3450,733|3450,40,,,005152003257|116652103257,14|25,21|25,66|105,1|6,44|42,048811903257|116652103257,40|200,-21.259639,-47.8079,2024-02-16,2016-05-02,2029-12-08|2041-12-08,20240503,1,40.0,0.6283500000000001
VIVO,50409146447,97432014|48412023|59072012|48422023|166262022|155832022,1001328539,AVENIDA VITÓRIO FESTUCCIA,,SP,3543402,10M0G7W|20M0G7W|5M00G7W,LTE|WCDMA,788|2160|2680|1862.5|1855|2150|874.5,733|1970|2560|1767.5|1760|1960|829.5,110,Greenfield,não|sim,005152003257,14|17.3|17.5|14.1,21|25|24|22,66|68|59,0,44,048811903257|083071803257|058221803257|008041101882|000081201882,40,-21.259639,-47.8079,2024-02-16,2016-05-02,2029-12-08|2038-04-29|2027-10-18|2032-12-22|2028-11-29,20240503,2,110.0,0.6283500000000001
VIVO,50409146447,97432014|105802021|48412023|48422023|59072012|166262022|155832022,1001328539,AVENIDA VITÓRIO FESTUCCIA,,SP,3543402,10M0G7W|100MG7W|5M00G7W|20M0G7W,NR|LTE|WCDMA,788|3450|2160|1862.5|2680|1855|2150|874.5,733|3450|1970|1767.5|2560|1760|1960|829.5,195|230,Greenfield,sim|não,005152003257|116652103257|024731703257,14|25|17.3|16.7|14.7|14.1,21|25|22,66|105|68|60,1|5|0|2|3,42|44,048811903257|116652103257|083071803257|058221803257|008041101882|000081201882,40|200,-21.259639,-47.8079,2024-02-16,2016-05-02,2029-12-08|2041-12-08|2038-04-29|2032-12-22|2027-10-18|2028-11-29,20240503,3,230.0,0.6283500000000001
VIVO,50409146447,97432014|105802021|48412023|59072012|48422023|166262022|155832022,1001328539,AVENIDA VITÓRIO FESTUCCIA,,SP,3543402,10M0G7W|100MG7W|20M0G7W|5M00G7W,NR|LTE|WCDMA,788|3450|2160|2680|1862.5|1855|2150|874.5,733|3450|1970|2560|1767.5|1760|1960|829.5,310|340,Greenfield,não|sim,005152003257|116652103257,14|25|17.3|17.5|14.1,21|25|24|22,66|105|68|59,1|5|3,45|42,048811903257|116652103257|083071803257|058221803257|008041101882|000081201882,40|200,-21.259639,-47.8079,2024-02-16,2016-05-02,2029-12-08|2041-12-08|2038-04-29|2027-10-18|2032-12-22|2028-11-29,20240503,4,340.0,0.6283500000000001
VIVO,50409146447,155832022|59072012|48422023|97432014|166262022|48412023,1001989802,RODOVIA PREFEITO ANTÔNIO DUARTE NOGUEIRA,KM 321 SP 322 ÁREA DE EXPOSIÇÃO DO AGRISHOW,SP,3543402,200KG7W|20M0G7W|5M00G7W|10M0G7W,GSM|LTE|WCDMA,874.5|890.75|2680|1862.5|1867.5|788|1855|2150|2160,829.5|845.75|2560|1767.5|1772.5|733|1760|1960|1970,40|50,Greenfield,não|sim,038961403518|044181403519,16.8|16.9|15.1|14.2|16.4|14.8,25|32|29|31,71.82|58|62|57|68.43,4|1,46|44,000081201882|045621602519|083071803257|048811903257|008041101882,28|40|20,-21.207667,-47.855508,2024-01-29,2015-11-09,2028-11-29|2027-10-18|2032-12-22|2029-12-08|2038-04-29,20240503,1,50.0,0.535495
VIVO,50409146447,155832022|97432014|48422023|59072012|166262022|48412023,1001989802,RODOVIA PREFEITO ANTÔNIO DUARTE NOGUEIRA,KM 321 SP 322 ÁREA DE EXPOSIÇÃO DO AGRISHOW,SP,3543402,200KG7W|10M0G7W|5M00G7W|20M0G7W,GSM|LTE|WCDMA,874.5|890.75|788|1862.5|1867.5|2680|1855|2150|2160,829.5|845.75|733|1767.5|1772.5|2560|1760|1960|1970,140,Greenfield,não|sim,038961403518|044181403519,16.8|14.2|15.1|16.9|16.4|14.8,25|32|29|31,71.82|58|62|57|68.43,4|1|0,46|44,000081201882|048811903257|083071803257|058221803257|008041101882,28|40|20,-21.207667,-47.855508,2024-01-29,2015-11-09,2028-11-29|2029-12-08|2032-12-22|2027-10-18|2038-04-29,20240503,2,140.0,0.535495
VIVO,50409146447,155832022|59072012|97432014|48422023|166262022|48412023,1001989802,RODOVIA PREFEITO ANTÔNIO DUARTE NOGUEIRA,KM 321 SP 322 ÁREA DE EXPOSIÇÃO DO AGRISHOW,SP,3543402,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,890.75|874.5|2680|788|1862.5|1867.5|1855|2150|2160,845.75|829.5|2560|733|1767.5|1772.5|1760|1960|1970,270|275,Greenfield,não,038961403518|044181403519,16.8|16.9|14.2|15.1|16.4|14.8,25|32|29|31,71.82|58|62|57|68.43,2|1|0,46|44,000081201882|058221803257|048811903257|083071803257|008041101882,28|40|20,-21.207667,-47.855508,2024-01-29,2015-11-09,2028-11-29|2027-10-18|2029-12-08|2032-12-22|2038-04-29,20240503,4,275.0,0.535495
VIVO,50409146447,59072012|97432014|48422023|166262022|48412023|155832022,1002099517,RUA MARIA APARECIDA DE SOUZA DINIZ GUIMARÃES,,SP,3543402,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2680|788|1862.5|1867.5|1855|2150|2160|874.5,2560|733|1767.5|1772.5|1760|1960|1970|829.5,110,Greenfield,não|sim,005152003257,17.5|14|17.2|17.3|14.1,24|21|26|25|22,59|66|69|68,0,27,058221803257|048811903257|083071803257|008041101882|000081201882,40|46,-21.100381,-47.788161,2024-01-29,2015-11-09,2027-10-18|2029-12-08|2032-12-22|2038-04-29|2028-11-29,20240503,2,110.0,0.492585
VIVO,50409146447,48422023|59072012|97432014|166262022|48412023|155832022,1002099517,RUA MARIA APARECIDA DE SOUZA DINIZ GUIMARÃES,,SP,3543402,5M00G7W|20M0G7W|10M0G7W,LTE|WCDMA,1862.5|1867.5|2680|788|1855|2150|2160|874.5,1767.5|1772.5|2560|733|1760|1960|1970|829.5,200,Greenfield,sim|não,005152003257,17.2|17.5|14|17.3|14.1,26|24|21|25|22,69|59|66|68,0|4,27,083071803257|058221803257|048811903257|008041101882|000081201882,40|46,-21.100381,-47.788161,2024-01-29,2015-11-09,2032-12-22|2027-10-18|2029-12-08|2038-04-29|2028-11-29,20240503,3,200.0,0.492585
VIVO,50409146447,59072012|97432014|48422023|166262022|48412023|155832022,1002099517,RUA MARIA APARECIDA DE SOUZA DINIZ GUIMARÃES,,SP,3543402,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2680|788|1862.5|1867.5|1855|2150|2160|874.5,2560|733|1767.5|1772.5|1760|1960|1970|829.5,310,Greenfield,não|sim,005152003257,17.5|14|17.2|17.3|14.1,24|21|26|25|22,59|66|69|68,0,27,058221803257|048811903257|083071803257|000081201882|008041101882,40|46,-21.100381,-47.788161,2024-01-29,2015-11-09,2027-10-18|2029-12-08|2032-12-22|2038-04-29|2028-11-29,20240503,4,310.0,0.492585
