NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,46622011|59592012|97692014|16952008,1001835503,"RUA LAERTE PAIVA, 98, MACUCO",,SP,3556206,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2650|803|2125|890,1870|2630|793|2110|880,0,Greenfield,sim,027331703519|009371303519,16.16|17.05|14.1|17.08|14.89,27.0|28.0|25.0|30.0,66.76|65.49|66.56|72.66|65.28,2.0|3.0,37.5,006091702519|056351705894|057731705894|027191702519|039721705894|008881101882,79.4|40.0|80.0|60.0|72.4,-22.99444,-47.04139,2020-02-12,2015-08-14,2028-03-31|2027-10-18|2029-12-08|2023-04-30,20240503,1,0.0,0.7816649999999999
CLARO,50409105090,46622011|59592012|97692014|16952008,1001835503,"RUA LAERTE PAIVA, 98, MACUCO",,SP,3556206,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2650|803|2125|890,1870|2630|793|2110|880,110,Greenfield,sim,027331703519|009371303519,16.16|17.05|14.1|17.08|14.89,27.0|28.0|25.0|30.0,66.76|65.49|66.56|72.66|65.28,3.0,37.5,006091702519|056351705894|057731705894|027191702519|039721705894|008881101882,79.4|40.0|80.0|60.0|72.4,-22.99444,-47.04139,2020-02-12,2015-08-14,2028-03-31|2027-10-18|2029-12-08|2023-04-30,20240503,2,110.0,0.7816649999999999
CLARO,50409105090,46622011|59592012|97692014|16952008,1001835503,"RUA LAERTE PAIVA, 98, MACUCO",,SP,3556206,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2650|803|2125|890,1870|2630|793|2110|880,220,Greenfield,sim,027331703519|009371303519,16.16|17.05|14.1|17.08|14.89,27.0|28.0|25.0|30.0,66.76|65.49|66.56|72.66|65.28,3.0|2.0,37.5,006091702519|056351705894|057731705894|027191702519|008881101882|039721705894,79.4|40.0|80.0|60.0|72.4,-22.99444,-47.04139,2020-02-12,2015-08-14,2028-03-31|2027-10-18|2029-12-08|2023-04-30,20240503,3,220.0,0.7816649999999999
CLARO,50409105090,59592012|97692014|48372023|34672011|159372023|46622011,1002196202,R SEBASTIAO VIEIRA DE ANDRADE,,SP,3556206,20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,2640|798|2117.5|2140|2625|885|892.75,2520|743|1927.5|1950|2505|840|847.75,20,Greenfield,não,027331703519|009371303519,17.05|14.1|17.08|14.89,28|25|30,65.49|66.56|72.66|65.28,-3|-5,47,056351705894|057731705894|027191702519|039721705894|008881101882,40|80|60|72.44,-23.00835,-47.0148,2023-12-08,2015-10-27,2028-03-31,20240503,1,20.0,0.530115
CLARO,50409105090,59592012|97692014|48372023|34672011|159372023|46622011,1002196202,R SEBASTIAO VIEIRA DE ANDRADE,,SP,3556206,20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,2640|798|2117.5|2140|2625|885|892.75,2520|743|1927.5|1950|2505|840|847.75,140,Greenfield,não,027331703519|009371303519,17.05|14.1|17.08|14.89,28|25|30,65.49|66.56|72.66|65.28,0|-3,47,056351705894|057731705894|027191702519|039721705894|008881101882,40|80|60|72.44,-23.00835,-47.0148,2023-12-08,2015-10-27,2028-03-31,20240503,2,140.0,0.530115
CLARO,50409105090,59592012|97692014|48372023|34672011|159372023|46622011,1002196202,R SEBASTIAO VIEIRA DE ANDRADE,,SP,3556206,20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,2640|798|2117.5|2140|2625|885|892.75,2520|743|1927.5|1950|2505|840|847.75,260,Greenfield,não,027331703519|009371303519,17.05|14.1|17.08|14.89,28|25|30,65.49|66.56|72.66|65.28,-2|-4,47,056351705894|057731705894|027191702519|039721705894|008881101882,40|80|60|72.44,-23.00835,-47.0148,2023-12-08,2015-10-27,2028-03-31,20240503,3,260.0,0.530115
CLARO,50409105090,59592012|46622011|48372023|34672011|159372023,1002198221,R PAIQUERE,SHOPPING VALINHOS,SP,3556206,20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,2640|1875|2117.5|2140|2625|885|892.75,2520|1780|1927.5|1950|2505|840|847.75,0,Indoor,sim,,4|3|2,0,360,0,5,056351705894|040952002519|039721705894|008041101882,40|20|80|61.52,-22.98138,-47.01224,2023-12-08,2015-11-23,2028-03-31,20240503,1,0.0,0.576605
CLARO,50409105090,46622011|59592012|97692014|16952008,1003049505,"AV BENJAMIN DE PAULA FRANÇA, 2570, VALE VERDE",,SP,3556206,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2650|803|2125|890,1870|2630|793|2110|880,80,Greenfield,sim,027331703519|012720905344,16.16|17.05|14.1|13.52,27.0|28.0|25.0|26.0|20.0,66.76|65.49|66.56|68.0,1.0,33.0,010891905894|024251201882|056351705894|006091702519|057731705894|039721705894|008881101882,20.0|30.0|40.0|80.0|72.44,-23.01444,-47.02278,2020-04-15,2016-08-01,2028-03-31|2027-10-18|2029-12-08|2023-04-30,20240503,1,80.0,0.530115
CLARO,50409105090,46622011|59592012|97692014|16952008,1003049505,"AV BENJAMIN DE PAULA FRANÇA, 2570, VALE VERDE",,SP,3556206,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2650|803|2125|890,1870|2630|793|2110|880,200,Greenfield,sim,027331703519|012720905344,16.16|17.05|14.1|13.52,27.0|28.0|25.0|26.0|20.0,66.76|65.49|66.56|68.0,1.0,33.0,010891905894|024251201882|056351705894|006091702519|057731705894|039721705894|008881101882,20.0|30.0|40.0|80.0|72.44,-23.01444,-47.02278,2020-04-15,2016-08-01,2028-03-31|2027-10-18|2029-12-08|2023-04-30,20240503,3,200.0,0.530115
CLARO,50409105090,46622011|59592012|97692014|16952008,1003049505,"AV BENJAMIN DE PAULA FRANÇA, 2570, VALE VERDE",,SP,3556206,200KG7W|20M0G7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2650|803|2125|890,1870|2630|793|2110|880,310,Greenfield,sim,027331703519|012720905344,16.16|17.05|14.1|13.52,27.0|28.0|25.0|26.0|20.0,66.76|65.49|66.56|68.0,1.0,33.0,010891905894|024251201882|056351705894|006091702519|057731705894|008881101882|039721705894,20.0|30.0|40.0|80.0|72.44,-23.01444,-47.02278,2020-04-15,2016-08-01,2028-03-31|2027-10-18|2029-12-08|2023-04-30,20240503,4,310.0,0.530115
