NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|48352023|97812014|69272020,684610515,RUA TIRADENTES,0,SP,3517505,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,70,Greenfield,,056001603518,16.15|11.96,25,65|74,0,60,007591301882|016081103903|018591601350|008041101882,20|40,-20.795333,-49.223389,2023-07-06,2004-07-01,2038-04-30|2023-04-30,20240503,1,70.0,1.7309700000000001
TIM,50010613854,47102015|48352023|97812014|69272020,684610515,RUA TIRADENTES,0,SP,3517505,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,210,Greenfield,,056001603518,16.15|11.96,25,65|74,0,60,007591301882|016081103903|018591601350|008041101882,20|40,-20.795333,-49.223389,2023-07-06,2004-07-01,2038-04-30|2023-04-30,20240503,3,210.0,1.7309700000000001
TIM,50010613854,47102015|48352023|97812014|69272020,684610515,RUA TIRADENTES,0,SP,3517505,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1812.5|1822.5|1830|956.25|778|2130,1717.5|1727.5|1735|911.25|723|1940,300,Greenfield,,056001603518,16.15|11.96,25,65|74,0,60,007591301882|016081103903|018591601350|008041101882,20|40,-20.795333,-49.223389,2023-07-06,2004-07-01,2038-04-30|2023-04-30,20240503,4,300.0,1.7309700000000001
TIM,50010613854,47102015|48352023|97812014|69272020,684793652,RODOVIA ASSIS CHATEUBRIAND,KM 173,SP,3517505,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,75,Greenfield,,056001603518,11.96|16.15,25,74|65,0,65,000790401592|007591301882|031191601350|008041101882,20|40,-20.779139,-49.251833,2023-07-06,2004-09-21,2038-04-30|2023-04-30,20240503,1,75.0,1.7309700000000001
TIM,50010613854,47102015|48352023|97812014|69272020,684793652,RODOVIA ASSIS CHATEUBRIAND,KM 173,SP,3517505,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,255,Greenfield,,056001603518,11.96|16.15,25,74|65,0,65,000790401592|007591301882|031191601350|008041101882,20|40,-20.779139,-49.251833,2023-07-06,2004-09-21,2038-04-30|2023-04-30,20240503,3,255.0,1.7309700000000001
