NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
ALGAR,50418418969,4942023,1000475490,ROD SPV 110 JOAQUIM GARCIA FRANCO,,SP,3517406,5M00G7W,WCDMA,874.5,829.5,160,Greenfield,sim,004521703257,14.4,24,62,0,50,027610903257,60,-20.41692,-48.21281,2023-03-10,2014-08-14,2028-11-29,20240103,2,160.0,6.51571
ALGAR,50418418969,4942023,1000475490,ROD SPV 110 JOAQUIM GARCIA FRANCO,,SP,3517406,5M00G7W,WCDMA,874.5,829.5,245,Greenfield,sim,004521703257,14.4,24,62,0,50,027610903257,60,-20.41692,-48.21281,2023-03-10,2014-08-14,2028-11-29,20240103,3,245.0,6.51571
ALGAR,50418418969,4942023,1000475490,ROD SPV 110 JOAQUIM GARCIA FRANCO,,SP,3517406,5M00G7W,WCDMA,874.5,829.5,340,Greenfield,sim,004521703257,14.4,24,62,0,50,027610903257,60,-20.41692,-48.21281,2023-03-10,2014-08-14,2028-11-29,20240103,4,340.0,6.51571
ALGAR,50418418969,4942023,1002026439,RUA 21B,,SP,3517406,5M00G9W,WCDMA,874.5,829.5,360,,,028661005344,16.9,25,70,2,40,032341303903,80,-20.31023,-48.32604,2023-03-10,2015-09-14,2028-11-29,20240103,0,360.0,0.822735
ALGAR,50418418969,4942023,1002026439,RUA 21B,,SP,3517406,5M00G9W,WCDMA,874.5,829.5,120,,,028661005344,16.9,25,70,2,40,032341303903,80,-20.31023,-48.32604,2023-03-10,2015-09-14,2028-11-29,20240103,2,120.0,0.822735
ALGAR,50418418969,4942023,1002026439,RUA 21B,,SP,3517406,5M00G9W,WCDMA,874.5,829.5,220,,,028661005344,16.9,25,70,2,40,032341303903,80,-20.31023,-48.32604,2023-03-10,2015-09-14,2028-11-29,20240103,3,220.0,0.822735
ALGAR,50418418969,48362023|4942023,1005683112,AV VICENTE LOPES NASCIMENTO,,SP,3517406,10M0G7W|5M00G9W,LTE|WCDMA,2130|1825|874.5,1940|1730|829.5,90,Greenfield,sim,028661005344,17|16.8|16.9,25|28,59|65|70,0,40,083071803257|032341303903,80|65,-20.33341,-48.30078,2023-12-18,2018-02-02,2028-11-29,20240103,2,90.0,1.040945
ALGAR,50418418969,48362023|4942023,1005683112,AV VICENTE LOPES NASCIMENTO,,SP,3517406,10M0G7W|5M00G9W,LTE|WCDMA,2130|1825|874.5,1940|1730|829.5,250,Greenfield,sim,028661005344,17|16.8|16.9,25|28,59|65|70,0,40,083071803257|032341303903,80|65,-20.33341,-48.30078,2023-12-18,2018-02-02,2028-11-29,20240103,3,250.0,1.040945
ALGAR,50418418969,48362023|4942023,1005683112,AV VICENTE LOPES NASCIMENTO,,SP,3517406,10M0G7W|5M00G9W,LTE|WCDMA,2130|1825|874.5,1940|1730|829.5,340,Greenfield,sim,028661005344,17|16.8|16.9,25|28,59|65|70,0,40,083071803257|032341303903,80|65,-20.33341,-48.30078,2023-12-18,2018-02-02,2028-11-29,20240103,4,340.0,1.040945
ALGAR,04030023541,22212023|30692021|77872023,1012108942,RUA QUATORZE,,SP,3517406,200KG7W|10M0G7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|890.75|768|2130|874.5,1730|845.75|713|1940|829.5,95,,,035871503257,17.4|13.9|13.8|17.8,30|25|28,65|66|63,0,59,083071803257|032341303903|048811903257,40|80|60|65,-20.31853,-48.31297,2023-12-18,2021-07-12,2028-11-29,20240103,2,95.0,0.814775
ALGAR,04030023541,22212023|30692021|77872023,1012108942,RUA QUATORZE,,SP,3517406,200KG7W|10M0G7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|768|2130|874.5,1730|713|1940|829.5,220,,,035871503257,17.4|13.8|17.8|13.9,30|25|28,65|66|63,0,59,083071803257|048811903257|032341303903,40|60|80|65,-20.31853,-48.31297,2023-12-18,2021-07-12,2028-11-29,20240103,3,220.0,0.814775
ALGAR,04030023541,22212023|30692021|77872023,1012108942,RUA QUATORZE,,SP,3517406,200KG7W|10M0G7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|890.75|768|2130|874.5,1730|845.75|713|1940|829.5,340,,,035871503257,17.4|13.9|13.8|17.8,30|25|28,65|66|63,0,59,083071803257|032341303903|048811903257,40|80|60|65,-20.31853,-48.31297,2023-12-18,2021-07-12,2028-11-29,20240103,4,340.0,0.814775
ALGAR,04030023541,22212023|30692021|77872023,1012110432,RUA 36,,SP,3517406,200KG7W|5M00G7W|10M0G7W|5M00G9W,GSM|LTE|WCDMA,1825|768|2130|874.5,1730|713|1940|829.5,0|45,,,035871503257,17.4|13.8|17.8|13.9,30|25|28,65|66|63,0,51|52,083071803257|048811903257|032341303903,40|80|60|65,-20.32919,-48.32373,2023-12-18,2021-07-12,2028-11-29,20240103,1,22.0,0.814775
ALGAR,04030023541,22212023|30692021|77872023,1012110432,RUA 36,,SP,3517406,200KG7W|5M00G7W|10M0G7W|5M00G9W,GSM|LTE|WCDMA,1825|768|2130|874.5,1730|713|1940|829.5,180,,,035871503257,17.4|13.8|17.8|13.9,30|25|28,65|66|63,0,52,083071803257|048811903257|032341303903,40|80|60|65,-20.32919,-48.32373,2023-12-18,2021-07-12,2028-11-29,20240103,3,180.0,0.814775
ALGAR,04030023541,22212023,1012110440,ROD SPV 110 JOAQUIM GARCIA FRANCO,,SP,3517406,5M00G7W,WCDMA,874.5,829.5,160,,,004521703257,14.4,24,62,0,50,027610903257,67,-20.41692,-48.21281,2023-04-25,2021-07-12,2028-11-29,20240103,2,160.0,6.51571
ALGAR,04030023541,22212023,1012110440,ROD SPV 110 JOAQUIM GARCIA FRANCO,,SP,3517406,5M00G7W,WCDMA,874.5,829.5,245,,,004521703257,14.4,24,62,0,50,027610903257,67,-20.41692,-48.21281,2023-04-25,2021-07-12,2028-11-29,20240103,3,245.0,6.51571
ALGAR,04030023541,22212023,1012110440,ROD SPV 110 JOAQUIM GARCIA FRANCO,,SP,3517406,5M00G7W,WCDMA,874.5,829.5,340,,,004521703257,14.4,24,62,0,50,027610903257,67,-20.41692,-48.21281,2023-04-25,2021-07-12,2028-11-29,20240103,4,340.0,6.51571
ALGAR,04030023541,22212023|77872023,1012110459,AV VICENTE LOPES NASCIMENTO,,SP,3517406,10M0G7W|5M00G9W,LTE|WCDMA,1825|2130|874.5,1730|1940|829.5,90,,,028661005344,16.8|17|16.9,28|25,65|59|70,0,40,083071803257|032341303903,80|65,-20.33341,-48.30078,2023-12-18,2021-07-12,2028-11-29,20240103,2,90.0,1.040945
ALGAR,04030023541,22212023|77872023,1012110459,AV VICENTE LOPES NASCIMENTO,,SP,3517406,10M0G7W|5M00G9W,LTE|WCDMA,1825|2130|874.5,1730|1940|829.5,250,,,028661005344,16.8|17|16.9,28|25,65|59|70,0,40,083071803257|032341303903,80|65,-20.33341,-48.30078,2023-12-18,2021-07-12,2028-11-29,20240103,3,250.0,1.040945
