NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,46662011|59592012|25152016,1007614843,EST ESTRADA MUNICIPAL DO BAIRRO MATO DENTRO,ACESSO A ESTRADA PELA FERNÃO DIAS,SP,3525508,200KG7W|20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1825|2640|1842.5|885|892.75,1730|2520|1747.5|840|847.75,140,Greenfield,sim|não,009371303519|008541105344,17.08|16.85|14.89,30|33.74,72.66|67.81|65.28,-2,60,012111805894|056351705894|039721705894,20|40|80,-22.93382,-46.36422,2023-08-29,2018-11-19,2027-08-06,20240503,2,140.0,3.1544149999999997
CLARO,50409105090,46662011|59592012|25152016,1007614843,EST ESTRADA MUNICIPAL DO BAIRRO MATO DENTRO,ACESSO A ESTRADA PELA FERNÃO DIAS,SP,3525508,200KG7W|20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1825|2640|1842.5|885|892.75,1730|2520|1747.5|840|847.75,250,Greenfield,sim|não,009371303519|008541105344,17.08|16.85|14.89,30|33.74,72.66|67.81|65.28,-2,60,012111805894|056351705894|039721705894,20|40|80,-22.93382,-46.36422,2023-08-29,2018-11-19,2027-08-06,20240503,3,250.0,3.1544149999999997
CLARO,50409105090,46662011|59592012|25152016,1007614843,EST ESTRADA MUNICIPAL DO BAIRRO MATO DENTRO,ACESSO A ESTRADA PELA FERNÃO DIAS,SP,3525508,200KG7W|20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1825|2640|1842.5|885|892.75,1730|2520|1747.5|840|847.75,340,Greenfield,sim|não,009371303519|008541105344,17.08|16.85|14.89,30|33.74,72.66|67.81|65.28,-2,60,012111805894|056351705894|039721705894,20|40|80,-22.93382,-46.36422,2023-08-29,2018-11-19,2027-08-06,20240503,4,340.0,3.1544149999999997
CLARO,50409105090,46662011|59592012|25152016,1007676407,ROD JOSE AUGUSTO FREIRE,SITIO MORIA,SP,3525508,200KG7W|10M0G7W|20M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1825|2640|1842.5|885|892.75,1730|2520|1747.5|840|847.75,40,Greenfield,sim|não,009371303519|008541105344,17.08|16.85|14.89,30|33.74,72.66|67.81|65.28,-2,50,012111805894|056351705894|039721705894,20|40|80,-22.96608,-46.31352,2023-08-29,2018-11-16,2027-08-06,20240503,1,40.0,2.919925
CLARO,50409105090,46662011|59592012|25152016,1007676407,ROD JOSE AUGUSTO FREIRE,SITIO MORIA,SP,3525508,200KG7W|10M0G7W|20M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1825|2640|1842.5|885|892.75,1730|2520|1747.5|840|847.75,210,Greenfield,sim|não,009371303519|008541105344,17.08|16.85|14.89,30|33.74,72.66|67.81|65.28,-2,50,012111805894|056351705894|039721705894,20|40|80,-22.96608,-46.31352,2023-08-29,2018-11-16,2027-08-06,20240503,3,210.0,2.919925
CLARO,50409105090,46662011|59592012|25152016,1007676407,ROD JOSE AUGUSTO FREIRE,SITIO MORIA,SP,3525508,200KG7W|10M0G7W|20M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1825|2640|1842.5|885|892.75,1730|2520|1747.5|840|847.75,300,Greenfield,sim|não,009371303519|008541105344,17.08|16.85|14.89,30|33.74,72.66|67.81|65.28,-2,50,012111805894|056351705894|039721705894,20|40|80,-22.96608,-46.31352,2023-08-29,2018-11-16,2027-08-06,20240503,4,300.0,2.919925
CLARO,50409105090,48372023|34672011|46662011|59592012|25152016,682597155,R DOM JOSÉ MAURÍCIO DA ROCHA,,SP,3525508,5M00G7W|200KG7W|20M0G7W|10M0G7W|15M0G7W|2M50G7W,WCDMA|GSM|LTE,2130|2140|953.75|1825|2640|1842.5|885|892.75,1940|1950|908.75|1730|2520|1747.5|840|847.75,0|40,Greenfield,não,012720905344|027331703519,16.18|14.1|16.16|17.05|13.52,20|23|27|28,65|66.56|66.76|65.49|68,2|-4,40|39,008041101882|037621705894|006091702519|045621602519|039721705894,61.52|19.95|79.43|40|80,-22.9308,-46.2712,2023-09-04,2002-08-15,2038-04-30,20240503,1,40.0,2.919925
CLARO,50409105090,48372023|34672011,682597155,R DOM JOSÉ MAURÍCIO DA ROCHA,,SP,3525508,5M00G7W,WCDMA,2130|2140,1940|1950,130,Greenfield,não,012720905344,16.18,20,65,2,40,008041101882,61.52,-22.9308,-46.2712,2023-09-04,2002-08-15,2038-04-30,20240503,2,130.0,2.919925
CLARO,50409105090,46662011|59592012|25152016|48372023|34672011,682597155,R DOM JOSÉ MAURÍCIO DA ROCHA,,SP,3525508,200KG7W|20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,953.75|1825|2640|1842.5|885|892.75|2130|2140,908.75|1730|2520|1747.5|840|847.75|1940|1950,200|250,Greenfield,não,027331703519|012720905344,14.1|16.16|17.05|13.52|16.18,23|27|28|20,66.56|66.76|65.49|68|65,-2|2,39|40,037621705894|006091702519|045621602519|039721705894|008041101882,19.95|79.43|40|80|61.52,-22.9308,-46.2712,2023-09-04,2002-08-15,2038-04-30,20240503,3,200.0,2.919925
CLARO,50409105090,46662011|59592012|25152016,682597155,R DOM JOSÉ MAURÍCIO DA ROCHA,,SP,3525508,200KG7W|20M0G7W|10M0G7W|15M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,953.75|1825|2640|1842.5|885|892.75,908.75|1730|2520|1747.5|840|847.75,310,Greenfield,não,027331703519|012720905344,14.1|16.16|17.05|13.52,23|27|28|20,66.56|66.76|65.49|68,-4,39|40,037621705894|006091702519|045621602519|039721705894,19.95|79.43|40|80,-22.9308,-46.2712,2023-09-04,2002-08-15,2038-04-30,20240503,4,310.0,2.919925
