NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,48372023|34672011,1015177660,R PREF PAULO GARCIA FILHO,LT 09 - QD 12,SP,3534500,15M0G7W|5M00G7W,LTE|WCDMA,2117.5|2140,1927.5|1950,95,,,056001603518,14.7,25,53,0,50,027191702519,60,-22.31816,-50.28122,2023-09-06,2023-08-21,2038-04-30,20240503,2,95.0,inf
CLARO,50409105090,48372023|34672011,1015177660,R PREF PAULO GARCIA FILHO,LT 09 - QD 12,SP,3534500,15M0G7W|5M00G7W,LTE|WCDMA,2117.5|2140,1927.5|1950,245,,,056001603518,14.7,25,53,0,50,027191702519,60,-22.31816,-50.28122,2023-09-06,2023-08-21,2038-04-30,20240503,3,245.0,inf
CLARO,50409105090,48372023|34672011,1015177660,R PREF PAULO GARCIA FILHO,LT 09 - QD 12,SP,3534500,15M0G7W|5M00G7W,LTE|WCDMA,2117.5|2140,1927.5|1950,320,,,056001603518,14.7,25,53,0,50,027191702519,60,-22.31816,-50.28122,2023-09-06,2023-08-21,2038-04-30,20240503,4,320.0,inf
