NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,46622011|97692014|48372023|34672011,1014434200,R RICARDO PATARO,,SP,3541208,200KG7W|10M0G7W|15M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|798|2117.5|2140,1780|743|1927.5|1950,130,,,056001603518,14.3|13|14.7,25|23,65|67|53,0,50,040952002519|057731705894,60|80,-22.02236,-51.54518,2024-04-19,2022-10-28,2028-03-31|2029-12-08|2038-04-30|2026-06-01,20240503,2,130.0,1.12219
CLARO,50409105090,46622011|97692014|48372023|34672011,1014434200,R RICARDO PATARO,,SP,3541208,200KG7W|10M0G7W|15M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|798|2117.5|2140,1780|743|1927.5|1950,230,,,056001603518,14.3|13|14.7,25|23,65|67|53,0,50,040952002519|057731705894,60|80,-22.02236,-51.54518,2024-04-19,2022-10-28,2028-03-31|2029-12-08|2038-04-30|2026-06-01,20240503,3,230.0,1.12219
CLARO,50409105090,46622011|97692014|48372023|34672011,1014434200,R RICARDO PATARO,,SP,3541208,200KG7W|10M0G7W|15M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|798|2117.5|2140,1780|743|1927.5|1950,320,,,056001603518,14.3|13|14.7,25|23,65|67|53,0,50,040952002519|057731705894,60|80,-22.02236,-51.54518,2024-04-19,2022-10-28,2028-03-31|2029-12-08|2038-04-30|2026-06-01,20240503,4,320.0,1.12219
CLARO,50409105090,46622011|29332016|59592012,686137906,"RUA FRANCISCO BIENBENGUTTI, S/N, FAZENDA GUARUCAIA",,SP,3541208,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,955|1880|2630|2650|890|894,952.5|1870|2620|2630|880|891.5,60,Greenfield,não,009371303519,14.89|17.08|16.96,30.0,65.28|72.66|63.58,2.0,60.0,014881301882|006091702519|045621602519|039721705894,65.46|79.43|40.0|80.0,-22.00778,-51.56028,2013-07-29,2005-03-15,2028-03-31|2027-10-18,20240503,1,60.0,1.12219
CLARO,50409105090,46622011|29332016|59592012,686137906,"RUA FRANCISCO BIENBENGUTTI, S/N, FAZENDA GUARUCAIA",,SP,3541208,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,955|1880|2630|2650|890|894,952.5|1870|2620|2630|880|891.5,120,Greenfield,não,009371303519,14.89|17.08|16.96,30.0,65.28|72.66|63.58,2.0,60.0,014881301882|006091702519|045621602519|039721705894,65.46|79.43|40.0|80.0,-22.00778,-51.56028,2013-07-29,2005-03-15,2028-03-31|2027-10-18,20240503,2,120.0,1.12219
CLARO,50409105090,46622011|29332016|59592012,686137906,"RUA FRANCISCO BIENBENGUTTI, S/N, FAZENDA GUARUCAIA",,SP,3541208,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,955|1880|2630|2650|890|894,952.5|1870|2620|2630|880|891.5,350,Greenfield,não,009371303519,14.89|17.08|16.96,30.0,65.28|72.66|63.58,2.0,60.0,014881301882|006091702519|045621602519|039721705894,65.46|79.43|40.0|80.0,-22.00778,-51.56028,2013-07-29,2005-03-15,2028-03-31|2027-10-18,20240503,4,350.0,1.12219
