NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|48352023|97812014,684818981,ESTRADA MUNICIPAL DE PIRANGI,,SP,3539004,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,5|70,Greenfield,não,056001603518,11.96|16.15,25,74|65,-7,60,000790401592|007591301882|031191601350|005851101882,20|40,-21.045611,-48.649639,2023-12-07,2004-10-04,2031-03-11,20240503,1,38.0,2.864065
TIM,50010613854,47102015|48352023|97812014,684818981,ESTRADA MUNICIPAL DE PIRANGI,,SP,3539004,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,250,Greenfield,não,056001603518,11.96|16.15,25,74|65,-7,60,000790401592|007591301882|031191601350|005851101882,20|40,-21.045611,-48.649639,2023-12-07,2004-10-04,2031-03-11,20240503,3,250.0,2.864065
TIM,50010613854,47102015|48352023|97812014,684941708,Rua Dr Campos Sales 1345 Centro,-,SP,3539004,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,60,Greenfield,,056001603518,11.96|16.15,25,74|65,-7,50,016081103903|007591301882|018591601350|008041101882,20|40,-21.09567,-48.66356,2024-04-09,2004-12-02,2031-03-11|2038-04-30|2029-12-08,20240503,1,60.0,2.864065
TIM,50010613854,47102015|48352023|97812014,684941708,Rua Dr Campos Sales 1345 Centro,-,SP,3539004,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,170,Greenfield,,056001603518,11.96|16.15,25,74|65,-7,50,016081103903|007591301882|018591601350|008041101882,20|40,-21.09567,-48.66356,2024-04-09,2004-12-02,2031-03-11|2038-04-30|2029-12-08,20240503,2,170.0,2.864065
TIM,50010613854,47102015|48352023|97812014,684941708,Rua Dr Campos Sales 1345 Centro,-,SP,3539004,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,310,Greenfield,,056001603518,11.96|16.15,25,74|65,-7,50,016081103903|007591301882|018591601350|008041101882,20|40,-21.09567,-48.66356,2024-04-09,2004-12-02,2031-03-11|2038-04-30|2029-12-08,20240503,4,310.0,2.864065
