NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
ALGAR,04030023541,22212023|77872023,1012076986,AV S,,SP,3534302,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,90,,,009830701705,19|19.2,30,67|64.9,0,47,015121601350|007881401350,60|60.53,-20.71529,-47.86227,2023-07-07,2021-07-05,2028-11-29,20240103,2,90.0,1.319195
ALGAR,04030023541,22212023|77872023,1012076986,AV S,,SP,3534302,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,215,,,009830701705,19|19.2,30,67|64.9,0,47,015121601350|007881401350,60|60.53,-20.71529,-47.86227,2023-07-07,2021-07-05,2028-11-29,20240103,3,215.0,1.319195
ALGAR,04030023541,22212023|77872023,1012076986,AV S,,SP,3534302,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,325,,,009830701705,19|19.2,30,67|64.9,0,47,015121601350|007881401350,60|60.53,-20.71529,-47.86227,2023-07-07,2021-07-05,2028-11-29,20240103,4,325.0,1.319195
ALGAR,04030023541,22212023|77872023,1012076994,ROD SP 330,"KM 370,8",SP,3534302,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,145,,,028661005344,16.8|17,28|25,65|59,0,75,015121601350|007881401350,60|60.53,-20.66995,-47.88358,2023-07-07,2021-07-05,2028-11-29,20240103,2,145.0,2.7443850000000003
ALGAR,04030023541,22212023|77872023,1012076994,ROD SP 330,"KM 370,8",SP,3534302,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,200,,,028661005344,16.8|17,28|25,65|59,0,75,015121601350|007881401350,60|60.53,-20.66995,-47.88358,2023-07-07,2021-07-05,2028-11-29,20240103,3,200.0,2.7443850000000003
ALGAR,04030023541,22212023|77872023,1012076994,ROD SP 330,"KM 370,8",SP,3534302,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,355,,,028661005344,16.8|17,28|25,65|59,0,75,015121601350|007881401350,60|60.53,-20.66995,-47.88358,2023-07-07,2021-07-05,2028-11-29,20240103,4,355.0,2.7443850000000003
ALGAR,04030023541,22212023|77872023,1012108918,R 4,,SP,3534302,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130|874.5,1730|1940|829.5,60,,,028661005344,16.8|17|16.9,28|25,65|59|70,0,60,015121601350|007881401350|032341303903,60|60.53|65,-20.71995,-47.88711,2023-07-07,2021-07-12,2028-11-29,20240103,1,60.0,1.319195
ALGAR,04030023541,22212023|77872023,1012108918,R 4,,SP,3534302,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130|874.5,1730|1940|829.5,200,,,028661005344,16.8|17|16.9,28|25,65|59|70,0,60,015121601350|007881401350|032341303903,60|60.53|65,-20.71995,-47.88711,2023-07-07,2021-07-12,2028-11-29,20240103,3,200.0,1.319195
ALGAR,04030023541,22212023|77872023,1012108918,R 4,,SP,3534302,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130|874.5,1730|1940|829.5,320,,,028661005344,16.8|17|16.9,28|25,65|59|70,0,60,015121601350|007881401350|032341303903,60|60.53|65,-20.71995,-47.88711,2023-07-07,2021-07-12,2028-11-29,20240103,4,320.0,1.319195
ALGAR,50418418969,4942023|97822014|105732021|48362023,946648,RUA 4,,SP,3534302,200KG7W|5M00G7W|10M0G7W|40M0G7W|5M00G9W,GSM|LTE|NR|WCDMA,1825|768|2370|2130|874.5,1730|713|2370|1940|829.5,5,Greenfield,sim,004521703257|072202203257,17|13.8|23.5|17.2|14.4,26|22|25|27|24,65|66|63|62,0,60,015121601350|079372003257|072202203257|007881401350|032341303903,60|60.53|65,-20.71995,-47.88711,2023-09-20,2001-04-11,2028-11-29,20240103,1,5.0,1.319195
ALGAR,50418418969,4942023|97822014|105732021|48362023,946648,RUA 4,,SP,3534302,200KG7W|5M00G7W|10M0G7W|40M0G7W|5M00G9W,GSM|LTE|NR|WCDMA,1825|768|2370|2130|874.5,1730|713|2370|1940|829.5,95,Greenfield,sim,004521703257|072202203257,17|13.8|23.5|17.2|14.4,26|22|25|27|24,65|66|63|62,0,60,015121601350|079372003257|072202203257|007881401350|032341303903,60|60.53|65,-20.71995,-47.88711,2023-09-20,2001-04-11,2028-11-29,20240103,2,95.0,1.319195
ALGAR,50418418969,4942023|97822014|105732021|48362023,946648,RUA 4,,SP,3534302,200KG7W|5M00G7W|10M0G7W|40M0G7W|5M00G9W,GSM|LTE|NR|WCDMA,1825|768|2370|2130|874.5,1730|713|2370|1940|829.5,226,Greenfield,sim,004521703257|072202203257,17|13.8|23.5|17.2|14.4,26|22|25|27|24,65|66|63|62,0,60,015121601350|079372003257|072202203257|007881401350|032341303903,60|60.53|65,-20.71995,-47.88711,2023-09-20,2001-04-11,2028-11-29,20240103,3,226.0,1.319195
