NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,46622011|97692014,1007830970,"R ALCIDES VENÂNCIO DA ROCHA, 419, JD N SRA SALETE",,SP,3502903,200KG7W|10M0G7W|5M00D7W|5M00G7W,GSM|LTE|WCDMA,1880|803|890|894,1870|793|880|891.5,40,Greenfield,sim,027331703519|012720905344,16.16|14.1|13.52,27.0|25.0|20.0,66.76|66.56|68.0,1.0,34.0,012111805894|057731705894|039721705894,20.0|40.0|80.0,-23.50167,-47.60306,2019-06-04,2018-12-17,2028-03-31|2029-12-08,20240503,1,40.0,1.623645
CLARO,50409105090,46622011|97692014,1007830970,"R ALCIDES VENÂNCIO DA ROCHA, 419, JD N SRA SALETE",,SP,3502903,200KG7W|10M0G7W|5M00D7W|5M00G7W,GSM|LTE|WCDMA,1880|803|890|894,1870|793|880|891.5,130,Greenfield,sim,027331703519|012720905344,16.16|14.1|13.52,27.0|25.0|20.0,66.76|66.56|68.0,1.0,34.0,012111805894|057731705894|039721705894,20.0|40.0|80.0,-23.50167,-47.60306,2019-06-04,2018-12-17,2028-03-31|2029-12-08,20240503,2,130.0,1.623645
CLARO,50409105090,46622011|97692014,1007830970,"R ALCIDES VENÂNCIO DA ROCHA, 419, JD N SRA SALETE",,SP,3502903,200KG7W|10M0G7W|5M00D7W|5M00G7W,GSM|LTE|WCDMA,1880|803|890|894,1870|793|880|891.5,260,Greenfield,sim,027331703519|012720905344,16.16|14.1|13.52,27.0|25.0|20.0,66.76|66.56|68.0,1.0,34.0,012111805894|057731705894|039721705894,20.0|40.0|80.0,-23.50167,-47.60306,2019-06-04,2018-12-17,2028-03-31|2029-12-08,20240503,3,260.0,1.623645
CLARO,50409105090,46622011|59592012,1007830988,"ROD RAPOSO TAVARES, S/N KM 112, JARDIM COLONIAL 1",,SP,3502903,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2630|2650|890|894,1870|2620|2630|880|891.5,70,Greenfield,sim,009371303519|008541105344,17.08|16.85|14.89,30.0|33.74,72.66|67.81|65.28,0.0,46.0,012111805894|056351705894|039721705894,20.0|40.0|80.0,-23.51139,-47.57,2019-04-18,2018-12-17,2028-03-31|2027-10-18,20240503,1,70.0,1.77203
CLARO,50409105090,46622011|59592012,1007830988,"ROD RAPOSO TAVARES, S/N KM 112, JARDIM COLONIAL 1",,SP,3502903,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2630|2650|890|894,1870|2620|2630|880|891.5,200,Greenfield,sim,009371303519|008541105344,17.08|16.85|14.89,30.0|33.74,72.66|67.81|65.28,0.0,46.0,012111805894|056351705894|039721705894,20.0|40.0|80.0,-23.51139,-47.57,2019-04-18,2018-12-17,2028-03-31|2027-10-18,20240503,3,200.0,1.77203
CLARO,50409105090,46622011|59592012,1007830988,"ROD RAPOSO TAVARES, S/N KM 112, JARDIM COLONIAL 1",,SP,3502903,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|2630|2650|890|894,1870|2620|2630|880|891.5,270,Greenfield,sim,009371303519|008541105344,17.08|16.85|14.89,30.0|33.74,72.66|67.81|65.28,0.0,46.0,012111805894|056351705894|039721705894,20.0|40.0|80.0,-23.51139,-47.57,2019-04-18,2018-12-17,2028-03-31|2027-10-18,20240503,4,270.0,1.77203
CLARO,50409105090,46622011|97692014|34672011|48372023,517459272,ROD RAPOSO TAVARES,"TERRENO SITO NO BAIRRO DO BARREIRO OU IPERÓ DE CIMA,  (270)",SP,3502903,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|798|2140|2117.5|885,1780|743|1950|1927.5|840,80,Greenfield,não,027331703519|012720905344,16.16|14.1|13.52,27|25|26|20,66.76|66.56|68,2|1,50,040952002519|029361602519|039721705894,60|40|80,-23.52725,-47.6186,2023-06-27,2000-08-16,2038-04-30,20240503,1,80.0,1.623645
CLARO,50409105090,46622011|97692014|34672011|48372023,517459272,ROD RAPOSO TAVARES,"TERRENO SITO NO BAIRRO DO BARREIRO OU IPERÓ DE CIMA,  (270)",SP,3502903,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|798|2140|2117.5|885,1780|743|1950|1927.5|840,250,Greenfield,não,027331703519|012720905344,16.16|14.1|13.52,27|25|26|20,66.76|66.56|68,1,50,040952002519|029361602519|039721705894,60|40|80,-23.52725,-47.6186,2023-06-27,2000-08-16,2038-04-30,20240503,3,250.0,1.623645
CLARO,50409105090,46622011|97692014|34672011|48372023,517459272,ROD RAPOSO TAVARES,"TERRENO SITO NO BAIRRO DO BARREIRO OU IPERÓ DE CIMA,  (270)",SP,3502903,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|798|2140|2117.5|885,1780|743|1950|1927.5|840,350,Greenfield,não,027331703519|012720905344,16.16|14.1|13.52,27|25|26|20,66.76|66.56|68,3|0,50,040952002519|029361602519|039721705894,60|40|80,-23.52725,-47.6186,2023-06-27,2000-08-16,2038-04-30,20240503,4,350.0,1.623645
CLARO,50409105090,46622011,641098960,"RODOVIA RAPOSO TAVARES, KM 128, CAPANEMA",,SP,3502903,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,955|1880|890|894,952.5|1870|880|891.5,20,Greenfield,não,009371303519|012720905344,14.89|17.08|13.52,30.0|20.0,65.28|72.66|68.0,2.0,62.0,037621705894|006091702519|039721705894,19.95|79.43|80.0,-23.53639,-47.71583,2015-03-20,2002-03-14,2028-03-31,20240503,1,20.0,4.990125
CLARO,50409105090,46622011,641098960,"RODOVIA RAPOSO TAVARES, KM 128, CAPANEMA",,SP,3502903,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,955|1880|890|894,952.5|1870|880|891.5,100,Greenfield,não,009371303519|012720905344,14.89|17.08|13.52,30.0|20.0,65.28|72.66|68.0,2.0,62.0,037621705894|006091702519|039721705894,19.95|79.43|80.0,-23.53639,-47.71583,2015-03-20,2002-03-14,2028-03-31,20240503,2,100.0,4.990125
CLARO,50409105090,46622011,641098960,"RODOVIA RAPOSO TAVARES, KM 128, CAPANEMA",,SP,3502903,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,955|1880|890|894,952.5|1870|880|891.5,260,Greenfield,não,009371303519|012720905344,14.89|17.08|13.52,30.0|20.0,65.28|72.66|68.0,2.0,62.0,037621705894|006091702519|039721705894,19.95|79.43|80.0,-23.53639,-47.71583,2015-03-20,2002-03-14,2028-03-31,20240503,3,260.0,4.990125
