NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,59632012,1002835345,"RUA EUCLIDES DA CUNHA,21,Gonzaga",,SP,3548500,5M00G7W|10M0G7W|15M0G7W|20M0G7W,LTE,2660,2650,0,,,,5.0,,,,3.0,031251401350,5.000,-23.96583,-46.33444,2016-04-29,2016-04-29,2027-10-18,20240503,1,0.0,0.07846500000000001
TIM,50010613854,97812014|47102015|48352023|59632012|158532023|59552012|105812021,1005652551,Avenida Washington Luiz,-,SP,3548500,10M0G7W|5M00G7W|100MG7W,LTE|NR|WCDMA,778|1812.5|1822.5|1830|2130|2655|2625|2665|3550,723|1717.5|1727.5|1735|1940|2535|2505|2545|3550,90,Rooftop,,056001603518|100462102519,11.96|25,25,74|65,0|-4,49,057731705894|006091702519|027191702519|045621602519|024251201882|100462102519,40|200,-23.955861,-46.325972,2024-01-03,2019-03-19,2029-12-08,20240503,2,90.0,0.11920499999999999
TIM,50010613854,97812014|47102015|48352023|59632012|158532023|59552012|105812021,1005652551,Avenida Washington Luiz,-,SP,3548500,10M0G7W|5M00G7W|100MG7W,LTE|NR|WCDMA,778|1812.5|1822.5|1830|2130|2655|2625|2665|3550,723|1717.5|1727.5|1735|1940|2535|2505|2545|3550,180,Rooftop,,056001603518|100462102519,11.96|25,25,74|65,0|-4,49,057731705894|006091702519|027191702519|045621602519|024251201882|100462102519,40|200,-23.955861,-46.325972,2024-01-03,2019-03-19,2029-12-08,20240503,3,180.0,0.11920499999999999
TIM,50010613854,97812014|47102015|48352023|59632012|158532023|59552012|105812021,1005652551,Avenida Washington Luiz,-,SP,3548500,10M0G7W|5M00G7W|100MG7W,LTE|NR|WCDMA,778|1812.5|1822.5|1830|2130|2655|2625|2665|3550,723|1717.5|1727.5|1735|1940|2535|2505|2545|3550,320,Rooftop,,056001603518|100462102519,11.96|25,25,74|65,0|-4,49,057731705894|006091702519|027191702519|045621602519|024251201882|100462102519,40|200,-23.955861,-46.325972,2024-01-03,2019-03-19,2029-12-08,20240503,4,320.0,0.11920499999999999
TIM,50010613854,47102015|48352023|97812014|59632012|158532023|59552012|105812021,1005684160,Avenida Senador Pinheiro Machado,1018/1020,SP,3548500,200KG7W|10M0G7W|5M00G7W|100MG7W,GSM|LTE|NR|WCDMA,1812.5|1822.5|1830|778|2655|2625|2665|3550|2130,1717.5|1727.5|1735|723|2535|2505|2545|3550|1940,60,,,056001603518|147502002519|100462102519,11.96|15.9|25,25,74|65,-3|-4,55,007591301882|057731705894|045621602519|147502002519|024251201882|100462102519|027191702519,20|40|200,-23.966444,-46.346083,2024-01-03,2018-01-26,2029-12-08,20240503,1,60.0,0.08293500000000001
TIM,50010613854,47102015|48352023|97812014|59632012|158532023|59552012|105812021,1005684160,Avenida Senador Pinheiro Machado,1018/1020,SP,3548500,200KG7W|10M0G7W|5M00G7W|100MG7W,GSM|LTE|NR|WCDMA,1812.5|1822.5|1830|778|2655|2625|2665|3550|2130,1717.5|1727.5|1735|723|2535|2505|2545|3550|1940,170,,,056001603518|147502002519|100462102519,11.96|15.9|25,25,74|65,-3|-4,55,007591301882|057731705894|045621602519|147502002519|024251201882|100462102519|027191702519,20|40|200,-23.966444,-46.346083,2024-01-03,2018-01-26,2029-12-08,20240503,2,170.0,0.08293500000000001
TIM,50010613854,47102015|48352023|97812014|59632012|158532023|59552012|105812021,1005684160,Avenida Senador Pinheiro Machado,1018/1020,SP,3548500,200KG7W|10M0G7W|5M00G7W|100MG7W,GSM|LTE|NR|WCDMA,1812.5|1822.5|1830|778|2655|2625|2665|3550|2130,1717.5|1727.5|1735|723|2535|2505|2545|3550|1940,320,,,056001603518|147502002519|100462102519,11.96|15.9|25,25,74|65,-3|-4,55,007591301882|057731705894|045621602519|147502002519|024251201882|100462102519|027191702519,20|40|200,-23.966444,-46.346083,2024-01-03,2018-01-26,2029-12-08,20240503,4,320.0,0.08293500000000001
TIM,50010613854,47102015|48352023|59632012|158532023|59552012,1006390542,Rua Dr. Carvalho De Mendonça,-,SP,3548500,10M0G7W|5M00G7W,LTE|WCDMA,1812.5|1822.5|1830|2655|2625|2665|2130,1717.5|1727.5|1735|2535|2505|2545|1940,130,Greenfield,não,056001603518,11.96,25,74,-7|-4,24.5,006091702519|045621602519|024251201882|016571601882,40,-23.955556,-46.346667,2024-04-24,2018-04-20,2031-03-11|2038-04-30|2027-10-18|2028-10-23,20240503,2,130.0,0.268555
TIM,50010613854,47102015|48352023|59632012|158532023|59552012,1006390542,Rua Dr. Carvalho De Mendonça,-,SP,3548500,10M0G7W|5M00G7W,LTE|WCDMA,1812.5|1822.5|1830|2655|2625|2665|2130,1717.5|1727.5|1735|2535|2505|2545|1940,220,Greenfield,não,056001603518,11.96,25,74,-7|-4,24.5,006091702519|045621602519|024251201882|016571601882,40,-23.955556,-46.346667,2024-04-24,2018-04-20,2031-03-11|2038-04-30|2027-10-18|2028-10-23,20240503,3,220.0,0.268555
TIM,50010613854,47102015|48352023|59632012|158532023|59552012,1006390542,Rua Dr. Carvalho De Mendonça,-,SP,3548500,10M0G7W|5M00G7W,LTE|WCDMA,1812.5|1822.5|1830|2655|2625|2665|2130,1717.5|1727.5|1735|2535|2505|2545|1940,330,Greenfield,não,056001603518,11.96,25,74,-7|-4,24.5,006091702519|045621602519|024251201882|016571601882,40,-23.955556,-46.346667,2024-04-24,2018-04-20,2031-03-11|2038-04-30|2027-10-18|2028-10-23,20240503,4,330.0,0.268555
TIM,50010613854,59632012|47102015|48352023|158532023|59552012,1007168096,Rua Joaquim Tavora,-,SP,3548500,10M0G7W|5M00G7W,LTE,2655|1812.5|1822.5|1830|2625|2665,2535|1717.5|1727.5|1735|2505|2545,0,Streetlevel,não,011471500324|056001603518,12.85|11.96,28|25,65|74,-7|-4,18,045621602519|006091702519|024251201882,40,-23.948028,-46.339694,2024-04-24,2018-08-21,2027-10-18|2031-03-11|2038-04-30|2028-10-23,20240503,1,0.0,0.289695
TIM,50010613854,59632012|47102015|48352023|158532023|59552012,1007168096,Rua Joaquim Tavora,-,SP,3548500,10M0G7W|5M00G7W,LTE,2655|1812.5|1822.5|1830|2625|2665,2535|1717.5|1727.5|1735|2505|2545,120,Streetlevel,não,011471500324|056001603518,12.85|11.96,28|25,65|74,-7|-4,18,045621602519|006091702519|024251201882,40,-23.948028,-46.339694,2024-04-24,2018-08-21,2027-10-18|2031-03-11|2038-04-30|2028-10-23,20240503,2,120.0,0.289695
