NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,97812014|48352023,1006391000,Rua 21 De Abril S/N,-,SP,3552551,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,70,Greenfield,sim,056001603518,11.96|16.15,25,74|65,-7,32.5,031191601350|027191702519,40,-20.50111,-51.02788,2024-03-29,2018-04-20,2029-12-08|2038-04-30,20240503,1,70.0,inf
TIM,50010613854,97812014|48352023,1006391000,Rua 21 De Abril S/N,-,SP,3552551,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,190,Greenfield,sim,056001603518,11.96|16.15,25,74|65,-7,32.5,031191601350|027191702519,40,-20.50111,-51.02788,2024-03-29,2018-04-20,2029-12-08|2038-04-30,20240503,3,190.0,inf
TIM,50010613854,97812014|48352023,1006391000,Rua 21 De Abril S/N,-,SP,3552551,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,320,Greenfield,sim,056001603518,11.96|16.15,25,74|65,-7,32.5,031191601350|027191702519,40,-20.50111,-51.02788,2024-03-29,2018-04-20,2029-12-08|2038-04-30,20240503,4,320.0,inf
