NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,physicalSector,Azimute_(Median),distance
VIVO,50409146447,48412023|41662008,687528615,Avenida Santana,,SP,3547205,5M00G7W,WCDMA,2160|874.5,1970|829.5,360,Greenfield,sim,012720905344,18.3|15.5,25,65|68,2,34,016571601882|044961602519,40,-20.254167,-50.798833,2023-07-26,2005-10-05,2023-08-05,0,360.0,inf
VIVO,50409146447,48422023,687528615,Avenida Santana,,SP,3547205,5M00G7W,LTE,1862.5|1867.5,1767.5|1772.5,30,Greenfield,sim,012720905344,17.8,25,65,4,31,083071803257,40,-20.254167,-50.798833,2023-07-26,2005-10-05,2023-08-05,1,30.0,inf
VIVO,50409146447,48422023|48412023|41662008,687528615,Avenida Santana,,SP,3547205,5M00G7W,LTE|WCDMA,1862.5|1867.5|2160|874.5,1767.5|1772.5|1970|829.5,110,Greenfield,sim,012720905344,17.8|18.3|15.5,25,65|68,8|2,31|34,083071803257|016571601882|044961602519,40,-20.254167,-50.798833,2023-07-26,2005-10-05,2023-08-05,2,110.0,inf
VIVO,50409146447,48422023|48412023|41662008,687528615,Avenida Santana,,SP,3547205,5M00G7W,LTE|WCDMA,1862.5|1867.5|2160|874.5,1767.5|1772.5|1970|829.5,230|245,Greenfield,sim,012720905344,17.8|18.3|15.5,25,65|68,4|2,31|34,083071803257|016571601882|044961602519,40,-20.254167,-50.798833,2023-07-26,2005-10-05,2023-08-05,3,238.0,inf
