NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,97812014|48352023,1006387304,Avenida Doutor Couto Júnior 473 Centro,-,SP,3501509,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,0,Greenfield,não,056001603518,11.96|16.15,25,74|65,-7,15,031191601350|027191702519,40,-22.44392,-49.76369,2024-04-09,2018-04-20,2029-12-08|2038-04-30,20240503,1,0.0,inf
TIM,50010613854,97812014|48352023,1006387304,Avenida Doutor Couto Júnior 473 Centro,-,SP,3501509,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,210,Greenfield,não,056001603518,11.96|16.15,25,74|65,-7,15,031191601350|027191702519,40,-22.44392,-49.76369,2024-04-09,2018-04-20,2029-12-08|2038-04-30,20240503,3,210.0,inf
TIM,50010613854,97812014|48352023,1006387304,Avenida Doutor Couto Júnior 473 Centro,-,SP,3501509,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,280,Greenfield,não,056001603518,11.96|16.15,25,74|65,-7,15,031191601350|027191702519,40,-22.44392,-49.76369,2024-04-09,2018-04-20,2029-12-08|2038-04-30,20240503,4,280.0,inf
