NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
ALGAR,04030023541,77872023|22212023,1012069726,AV SAO VICENTE,,SP,3516200,5M00G9W|200KG7W|5M00G7W,WCDMA|GSM|LTE,2130|1825,1940|1730,100|106,,,001210201293|013320701705,15.2|19,25|30,64|67,0,30,007881401350|015121601350,60.53|60,-20.56111,-47.37056,2023-07-07,2021-06-30,2032-12-22,20240103,2,106.0,0.9773099999999999
ALGAR,04030023541,77872023|22212023,1012069726,AV SAO VICENTE,,SP,3516200,5M00G9W|200KG7W|5M00G7W,WCDMA|GSM|LTE,2130|1825,1940|1730,200|226,,,001210201293|013320701705,15.2|19,25|30,64|67,0,30,007881401350|015121601350,60.53|60,-20.56111,-47.37056,2023-07-07,2021-06-30,2032-12-22,20240103,3,226.0,0.9773099999999999
ALGAR,04030023541,77872023|22212023,1012069726,AV SAO VICENTE,,SP,3516200,5M00G9W|200KG7W|5M00G7W,WCDMA|GSM|LTE,2130|1825,1940|1730,340|346,,,001210201293|013320701705,15.2|19,25|30,64|67,0,30,007881401350|015121601350,60.53|60,-20.56111,-47.37056,2023-07-07,2021-06-30,2032-12-22,20240103,4,346.0,0.9773099999999999
ALGAR,04030023541,22212023|77872023,1012075297,RUA FLORIPES MALIPENSA FRUTUOSO,,SP,3516200,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,10,,,021500903701|001210201293,17.2|18,25|30,67|63,0,50,015121601350|007881401350,60|60.53,-20.54321,-47.46426,2023-07-07,2021-07-05,2032-12-22,20240103,1,10.0,0.898615
ALGAR,04030023541,22212023|77872023,1012075297,RUA FLORIPES MALIPENSA FRUTUOSO,,SP,3516200,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,100|150,,,021500903701|001210201293,17.2|18,25|30,67|63,0,50,015121601350|007881401350,60|60.53,-20.54321,-47.46426,2023-07-07,2021-07-05,2032-12-22,20240103,2,125.0,0.898615
ALGAR,04030023541,22212023|77872023,1012076250,RUA SEBASTIAO RAIMUNDO L ALMEIDA,,SP,3516200,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,20,,,028661005344|021500903701,16.8|17.8,28|25,65|63,0,35,015121601350|007881401350,60|60.53,-20.48298,-47.41947,2023-07-07,2021-07-05,2032-12-22,20240103,1,20.0,0.74375
ALGAR,04030023541,22212023|77872023,1012076250,RUA SEBASTIAO RAIMUNDO L ALMEIDA,,SP,3516200,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,130,,,028661005344|021500903701,16.8|17.8,28|25,65|63,0,35,015121601350|007881401350,60|60.53,-20.48298,-47.41947,2023-07-07,2021-07-05,2032-12-22,20240103,2,130.0,0.74375
ALGAR,04030023541,22212023|77872023,1012076250,RUA SEBASTIAO RAIMUNDO L ALMEIDA,,SP,3516200,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,220,,,028661005344|021500903701,16.8|17.8,28|25,65|63,0,35,015121601350|007881401350,60|60.53,-20.48298,-47.41947,2023-07-07,2021-07-05,2032-12-22,20240103,3,220.0,0.74375
ALGAR,04030023541,22212023,1012076269,RUA DOUTOR CARLOS SIGNORELLI,,SP,3516200,200KG7W,GSM,1825,1730,80,,,001210201293,17.5,30,67,0,32,015121601350,60,-20.54689,-47.39825,2023-07-07,2021-07-05,2032-12-22,20240103,1,80.0,0.59417
ALGAR,04030023541,77872023|22212023|30692021,1012076269,RUA DOUTOR CARLOS SIGNORELLI,,SP,3516200,5M00G7W|10M0G7W|5M00G9W,LTE|WCDMA,2130|1825|768,1940|1730|713,95,,,004521703257,17.2|17|13.8,27|26|22,63|65|66,0,32,083071803257|079372003257|007881401350,80|60|60.53,-20.54689,-47.39825,2023-07-07,2021-07-05,2032-12-22,20240103,2,95.0,0.59417
ALGAR,04030023541,77872023|22212023|30692021,1012076269,RUA DOUTOR CARLOS SIGNORELLI,,SP,3516200,5M00G7W|10M0G7W|5M00G9W|200KG7W,LTE|WCDMA|GSM,2130|1825|768,1940|1730|713,205|215,,,004521703257|001210201293,17.2|17|13.8|17.5,27|26|22|30,63|65|66|67,0,32,083071803257|079372003257|007881401350|015121601350,80|60|60.53,-20.54689,-47.39825,2023-07-07,2021-07-05,2032-12-22,20240103,3,205.0,0.59417
ALGAR,04030023541,77872023|22212023|30692021,1012076269,RUA DOUTOR CARLOS SIGNORELLI,,SP,3516200,5M00G7W|10M0G7W|5M00G9W|200KG7W,LTE|WCDMA|GSM,2130|1825|768,1940|1730|713,325|335,,,004521703257|001210201293,17.2|17|13.8|17.5,27|26|22|30,63|65|66|67,0,32,083071803257|079372003257|007881401350|015121601350,80|60|60.53,-20.54689,-47.39825,2023-07-07,2021-07-05,2032-12-22,20240103,4,325.0,0.59417
ALGAR,04030023541,22212023|77872023|30692021,1012108713,AV BRASIL,,SP,3516200,200KG7W|5M00G7W|10M0G7W,GSM|LTE,1825|2130|768,1730|1940|713,86,,,001210201293|030531403519,14.7|15.2|16.7,25|32,69|64|65,0,50,015121601350|083071803257|031191601350,60|80|40,-20.52553,-47.36602,2023-07-07,2021-07-12,2032-12-22,20240103,1,86.0,0.787325
ALGAR,04030023541,77872023|22212023,1012108713,AV BRASIL,,SP,3516200,5M00G9W,WCDMA,2130|874.5,1940|829.5,106,,,021500903701,17.8|16,25|28,63|67,0,50,007881401350|032341303903,60.53|65,-20.52553,-47.36602,2023-07-07,2021-07-12,2032-12-22,20240103,2,106.0,0.787325
ALGAR,04030023541,77872023|22212023|30692021,1012108713,AV BRASIL,,SP,3516200,5M00G9W|200KG7W|5M00G7W|10M0G7W,WCDMA|GSM|LTE,2130|874.5|1825|768,1940|829.5|1730|713,230|240,,,021500903701|001210201293|030531403519,17.8|16|14.7|15.2|16.7,25|28|16.7,63|67|69|64|65,0,50,007881401350|032341303903|015121601350|083071803257|031191601350,60.53|65|60|80|40,-20.52553,-47.36602,2023-07-07,2021-07-12,2032-12-22,20240103,3,240.0,0.787325
