NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,97812014|48352023,1006017590,Rua Sete De Setembro 534,-,SP,3507456,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,50,Greenfield,não,056001603518,11.96|16.15,25,74|65,-7,20,018591601350|027191702519,40,-22.57069,-48.97206,2024-04-09,2018-03-26,2029-12-08|2038-04-30,20240503,1,50.0,inf
TIM,50010613854,97812014|48352023,1006017590,Rua Sete De Setembro 534,-,SP,3507456,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,185,Greenfield,não,056001603518,11.96|16.15,25,74|65,-7,20,018591601350|027191702519,40,-22.57069,-48.97206,2024-04-09,2018-03-26,2029-12-08|2038-04-30,20240503,3,185.0,inf
TIM,50010613854,97812014|48352023,1006017590,Rua Sete De Setembro 534,-,SP,3507456,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,275,Greenfield,não,056001603518,11.96|16.15,25,74|65,-7,20,018591601350|027191702519,40,-22.57069,-48.97206,2024-04-09,2018-03-26,2029-12-08|2038-04-30,20240503,4,275.0,inf
