NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,97812014|48352023,1005998512,Rua Florêncio Navarro 114 Centro,-,SP,3534500,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,60,Greenfield,não,056001603518,11.96|16.15,25,74|65,-7,25,031191601350|027191702519|008041101882,40,-22.31839,-50.28139,2024-04-09,2018-03-26,2029-12-08|2038-04-30,20240503,1,60.0,inf
TIM,50010613854,97812014|48352023,1005998512,Rua Florêncio Navarro 114 Centro,-,SP,3534500,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,250,Greenfield,não,056001603518,11.96|16.15,25,74|65,-7,25,031191601350|027191702519|008041101882,40,-22.31839,-50.28139,2024-04-09,2018-03-26,2029-12-08|2038-04-30,20240503,3,250.0,inf
TIM,50010613854,97812014|48352023,1005998512,Rua Florêncio Navarro 114 Centro,-,SP,3534500,10M0G7W|5M00G7W,LTE|WCDMA,778|2130,723|1940,330,Greenfield,não,056001603518,11.96|16.15,25,74|65,-7,25,031191601350|027191702519|008041101882,40,-22.31839,-50.28139,2024-04-09,2018-03-26,2029-12-08|2038-04-30,20240503,4,330.0,inf
