NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
VIVO,50409146447,59072012|48412023|155832022|97432014,1002502281,Rua Sananduva,em frente ao N° 78,SP,3556503,20M0G7W|5M00G7W|10M0G7W,LTE|WCDMA,2680|2160|874.5|890.75|788,2560|1970|829.5|845.75|733,10|70,Greenfield,não,034641103518|056001603518,15.5|13.5,28|25,65|63,9,50|40,038411301882|008041101882|000081201882|057731705894,40|80,-23.191312,-46.82104,2023-09-20,2016-02-04,2027-10-18|2038-04-30|2028-11-29|2029-12-08,20240503,1,10.0,0.41574
VIVO,50409146447,59072012|48412023|155832022|97432014,1002502281,Rua Sananduva,em frente ao N° 78,SP,3556503,20M0G7W|5M00G7W|10M0G7W,LTE|WCDMA,2680|2160|874.5|890.75|788,2560|1970|829.5|845.75|733,130|170,Greenfield,não,034641103518|056001603518,15.5|13.5,28|25,65|63,9,50|40,038411301882|008041101882|000081201882|057731705894,40|80,-23.191312,-46.82104,2023-09-20,2016-02-04,2027-10-18|2038-04-30|2028-11-29|2029-12-08,20240503,2,130.0,0.41574
VIVO,50409146447,59072012|155832022|48412023|97432014,1002502281,Rua Sananduva,em frente ao N° 78,SP,3556503,20M0G7W|5M00G7W|10M0G7W,LTE|WCDMA,2680|874.5|2160|890.75|788,2560|829.5|1970|845.75|733,270|290,Greenfield,não,034641103518|056001603518,15.5|13.5,28|25,65|63,9,50|40,038411301882|000081201882|008041101882|057731705894,40|80,-23.191312,-46.82104,2023-09-20,2016-02-04,2027-10-18|2028-11-29|2038-04-30|2029-12-08,20240503,4,270.0,0.41574
VIVO,50409146447,97432014|59072012|48412023|155832022,1003149895,Rua Tangará,EM FRENTE AO 53,SP,3556503,10M0G7W|20M0G7W|5M00G7W,LTE|WCDMA,788|2680|2160|874.5,733|2560|1970|829.5,60,,,034641103518,13.88|15|15.5,25|28,65|60|63,4,40,057731705894|038411301882|008041101882|000081201882,40,-23.194675,-46.840069,2023-11-23,2016-07-29,2029-12-08|2027-10-18|2038-04-30|2028-11-29,20240503,1,60.0,0.4838
VIVO,50409146447,97432014|59072012|48412023|155832022,1003149895,Rua Tangará,EM FRENTE AO 53,SP,3556503,10M0G7W|20M0G7W|5M00G7W,LTE|WCDMA,788|2680|2160|874.5,733|2560|1970|829.5,180,,,034641103518,13.88|15|15.5,25|28,65|60|63,4,40,057731705894|038411301882|008041101882|000081201882,40,-23.194675,-46.840069,2023-11-23,2016-07-29,2029-12-08|2027-10-18|2038-04-30|2028-11-29,20240503,3,180.0,0.4838
VIVO,50409146447,97432014|59072012|48412023|155832022,1003149895,Rua Tangará,EM FRENTE AO 53,SP,3556503,10M0G7W|20M0G7W|5M00G7W,LTE|WCDMA,788|2680|2160|874.5,733|2560|1970|829.5,300,,,034641103518,13.88|15|15.5,25|28,65|60|63,4,40,057731705894|038411301882|008041101882|000081201882,40,-23.194675,-46.840069,2023-11-23,2016-07-29,2029-12-08|2027-10-18|2038-04-30|2028-11-29,20240503,4,300.0,0.4838
VIVO,50409146447,59072012|48412023|155832022,1003172595,RUA ARNOLD GUT JUNIOR,,SP,3556503,20M0G7W|5M00D7W|5M00G7W,LTE|WCDMA,2680|2160|890.75|874.5,2560|1970|845.75|829.5,75,,,034641103518,15.5,28,65,9,39.2,038411301882|008041101882|000081201882,40,-23.233512,-46.816938,2023-09-20,2016-11-03,2027-10-18|2038-04-30|2028-11-29,20240503,1,75.0,0.87975
VIVO,50409146447,59072012|155832022|48412023,1003172595,RUA ARNOLD GUT JUNIOR,,SP,3556503,20M0G7W|5M00G7W|5M00D7W,LTE|WCDMA,2680|874.5|890.75|2160,2560|829.5|845.75|1970,190,,,034641103518,15.5,28,65,9,39.2,038411301882|000081201882|008041101882,40,-23.233512,-46.816938,2023-09-20,2016-11-03,2027-10-18|2028-11-29|2038-04-30,20240503,3,190.0,0.87975
VIVO,50409146447,59072012|155832022|48412023,1003172595,RUA ARNOLD GUT JUNIOR,,SP,3556503,20M0G7W|5M00G7W|5M00D7W,LTE|WCDMA,2680|874.5|2160|890.75,2560|829.5|1970|845.75,335,,,034641103518,15.5,28,65,9,39.2,038411301882|000081201882|008041101882,40,-23.233512,-46.816938,2023-09-20,2016-11-03,2027-10-18|2028-11-29|2038-04-30,20240503,4,335.0,0.87975
VIVO,50409146447,59072012|48412023|155832022,1003510687,RUA CABREÚVA,,SP,3556503,20M0G7W|5M00G7W,LTE|WCDMA,2680|2160|874.5|890.75,2560|1970|829.5|845.75,45,,,034641103518,15.5,25,65,10,59,038411301882|008041101882|000081201882,40,-23.247875,-46.82622,2023-09-20,2016-11-17,2027-10-18|2038-04-30|2028-11-29,20240503,1,45.0,0.92636
VIVO,50409146447,59072012|155832022|48412023,1003510687,RUA CABREÚVA,,SP,3556503,20M0G7W|5M00G7W,LTE|WCDMA,2680|874.5|2160|890.75,2560|829.5|1970|845.75,180,,,034641103518,15.5,25,65,8,59,038411301882|000081201882|008041101882,40,-23.247875,-46.82622,2023-09-20,2016-11-17,2027-10-18|2028-11-29|2038-04-30,20240503,3,180.0,0.92636
VIVO,50409146447,59072012|48412023|155832022,1003510687,RUA CABREÚVA,,SP,3556503,20M0G7W|5M00G7W,LTE|WCDMA,2680|2160|874.5|890.75,2560|1970|829.5|845.75,300,,,034641103518,15.5,25,65,6,59,038411301882|008041101882|000081201882,40,-23.247875,-46.82622,2023-09-20,2016-11-17,2027-10-18|2038-04-30|2028-11-29,20240503,4,300.0,0.92636
VIVO,50409146447,59072012|97432014|48412023|155832022,1003699356,Rua Vitória Régia,Residencial Alexandria,SP,3556503,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2680|788|2160|874.5|890.75,2560|733|1970|829.5|845.75,110,Rooftop,não,034641103518|056001603518,15.5|13.5,25,65|63,6|5,42.8|42.5,038411301882|057731705894|008041101882|000081201882,40,-23.210806,-46.805375,2023-09-20,2017-01-16,2027-10-18|2029-12-08|2038-04-30|2028-11-29,20240503,2,110.0,0.8594299999999999
VIVO,50409146447,59072012|97432014|48412023|155832022,1003699356,Rua Vitória Régia,Residencial Alexandria,SP,3556503,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2680|788|2160|874.5|890.75,2560|733|1970|829.5|845.75,230,Rooftop,não,034641103518|056001603518,15.5|13.5,25,65|63,6|4,42.8|42.5,038411301882|057731705894|008041101882|000081201882,40,-23.210806,-46.805375,2023-09-20,2017-01-16,2027-10-18|2029-12-08|2038-04-30|2028-11-29,20240503,3,230.0,0.8594299999999999
VIVO,50409146447,59072012|97432014|155832022|48412023,1003699356,Rua Vitória Régia,Residencial Alexandria,SP,3556503,20M0G7W|10M0G7W|5M00G7W,LTE|WCDMA,2680|788|874.5|890.75|2160,2560|733|829.5|845.75|1970,330,Rooftop,não,034641103518|056001603518,15.5|13.5,25,65|63,6,42.8|42.5,038411301882|057731705894|000081201882|008041101882,40,-23.210806,-46.805375,2023-09-20,2017-01-16,2027-10-18|2029-12-08|2028-11-29|2038-04-30,20240503,4,330.0,0.8594299999999999
VIVO,50409146447,59072012|97432014,1005142383,RUA FRUTAL,RBR-NÃO,SP,3556503,20M0G7W|10M0G7W,LTE,2680|788,2560|733,10,Greenfield,sim,056001603518,17.5|13.6,25,65|74,4,50,045621602519|057731705894,40|80,-23.200114,-46.832672,2023-12-15,2017-10-23,2027-10-18|2029-12-08,20240503,1,10.0,0.36794
VIVO,50409146447,59072012|97432014,1005142383,RUA FRUTAL,RBR-NÃO,SP,3556503,20M0G7W|10M0G7W,LTE,2680|788,2560|733,130,Greenfield,sim,056001603518,17.5|13.6,25,65|74,2,49,045621602519|057731705894,40|80,-23.200114,-46.832672,2023-12-15,2017-10-23,2027-10-18|2029-12-08,20240503,2,130.0,0.36794
VIVO,50409146447,59072012|97432014,1005142383,RUA FRUTAL,RBR-NÃO,SP,3556503,20M0G7W|10M0G7W,LTE,2680|788,2560|733,230,Greenfield,sim,056001603518,17.5|13.6,25,65|74,2,49,045621602519|057731705894,40|80,-23.200114,-46.832672,2023-12-15,2017-10-23,2027-10-18|2029-12-08,20240503,3,230.0,0.36794
VIVO,50409146447,48422023|59072012|97432014|155832022,1010544028,Avenida Manacá,,SP,3556503,5M00G7W|20M0G7W|10M0G7W,LTE|WCDMA,1862.5|1867.5|2680|788|874.5,1767.5|1772.5|2560|733|829.5,20,Greenfield,não,044181403519,15.1|16.9|14.2|14.8,29|32|31,62|58|68.43,10|7,60,007591301882|045621602519|057731705894|039721705894,40|80,-23.237153,-46.848733,2023-09-20,2020-06-19,2032-12-22|2027-10-18|2029-12-08|2028-11-29,20240503,1,20.0,0.6934600000000001
VIVO,50409146447,48422023|59072012|97432014|155832022,1010544028,Avenida Manacá,,SP,3556503,5M00G7W|20M0G7W|10M0G7W,LTE|WCDMA,1862.5|1867.5|2680|788|874.5,1767.5|1772.5|2560|733|829.5,120,Greenfield,não,044181403519,15.1|16.9|14.2|14.8,29|32|31,62|58|68.43,10|7,60,007591301882|045621602519|057731705894|039721705894,40|80,-23.237153,-46.848733,2023-09-20,2020-06-19,2032-12-22|2027-10-18|2029-12-08|2028-11-29,20240503,2,120.0,0.6934600000000001
VIVO,50409146447,48422023|59072012|97432014|155832022,1010544028,Avenida Manacá,,SP,3556503,5M00G7W|20M0G7W|10M0G7W,LTE|WCDMA,1862.5|1867.5|2680|788|874.5,1767.5|1772.5|2560|733|829.5,270,Greenfield,não,044181403519,15.1|16.9|14.2|14.8,29|32|31,62|58|68.43,10|7,60,007591301882|045621602519|057731705894|039721705894,40|80,-23.237153,-46.848733,2023-09-20,2020-06-19,2032-12-22|2027-10-18|2029-12-08|2028-11-29,20240503,4,270.0,0.6934600000000001
VIVO,50409146447,97432014|59072012|48412023|166262022|48422023,1012916275,Avenida Pacaembu,,SP,3556503,10M0G7W|20M0G7W|5M00G7W,LTE,788|2680|2160|2150|1875|1867.5|1862.5,733|2560|1970|1960|1780|1772.5|1767.5,360,,,129052003519,13.9|15.8|14.3,33|29|32|31,74|57|56|63,2,39,057731705894|056351705894|040952002519,80|40,-23.197972,-46.815497,2023-08-10,2022-03-17,2029-12-08|2027-10-18|2038-04-30|2032-12-22,20240503,0,360.0,0.465305
VIVO,50409146447,97432014|59072012|48412023|166262022|48422023,1012916275,Avenida Pacaembu,,SP,3556503,10M0G7W|20M0G7W|5M00G7W,LTE,788|2680|2160|2150|1875|1867.5|1862.5,733|2560|1970|1960|1780|1772.5|1767.5,100,,,129052003519,13.9|15.8|14.3,33|29|32|31,74|57|56|63,2,39,057731705894|056351705894|040952002519,80|40,-23.197972,-46.815497,2023-08-10,2022-03-17,2029-12-08|2027-10-18|2038-04-30|2032-12-22,20240503,2,100.0,0.465305
VIVO,50409146447,97432014|59072012|48412023|166262022|48422023,1012916275,Avenida Pacaembu,,SP,3556503,10M0G7W|20M0G7W|5M00G7W,LTE,788|2680|2160|2150|1875|1867.5|1862.5,733|2560|1970|1960|1780|1772.5|1767.5,220,,,129052003519,13.9|15.8|14.3,33|29|32|31,74|57|56|63,2,39,057731705894|056351705894|040952002519,80|40,-23.197972,-46.815497,2023-08-10,2022-03-17,2029-12-08|2027-10-18|2038-04-30|2032-12-22,20240503,3,220.0,0.465305
VIVO,50409146447,48422023|155832022|59072012|97432014|48412023,379976242,Rua Coronel Álvaro de Castro,,SP,3556503,200KG7W|20M0G7W|5M00G7W|10M0G7W|5M00G9W,GSM|LTE|WCDMA,1862.5|1867.5|890.75|874.5|2680|788|2160|2167.5,1767.5|1772.5|845.75|829.5|2560|733|1970|1977.5,100,Greenfield,não,034641103518|056001603518|020970900762,15.5|16.7|13.5|14.8,25|30,65|64|63,6|8|12|9,37|40,006030301882|000910502519|038411301882|006091702519|057731705894|008041101882|000081201882|018930701882,15.8|14.5|40|39.4,-23.212708,-46.832039,2023-09-20,1999-12-10,2032-12-22|2028-11-29|2027-10-18|2029-12-08|2038-04-30,20240503,2,100.0,0.698125
