NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,48352023|97812014,1006387460,Sitio Laranjeiras S/N Centro - Itapirapua Paulista,-,SP,3522653,10M0G7W|5M00G7W,LTE|WCDMA,2130|778,1940|723,130,Greenfield,,056001603518,16.15|11.96,25,65|74,-7,65,027191702519|031191601350,40,-24.56961,-49.17069,2024-03-29,2018-04-20,2038-04-30|2029-12-08,20240503,2,130.0,inf
TIM,50010613854,48352023|97812014,1006387460,Sitio Laranjeiras S/N Centro - Itapirapua Paulista,-,SP,3522653,10M0G7W|5M00G7W,LTE|WCDMA,2130|778,1940|723,210,Greenfield,,056001603518,16.15|11.96,25,65|74,-7,65,027191702519|031191601350,40,-24.56961,-49.17069,2024-03-29,2018-04-20,2038-04-30|2029-12-08,20240503,3,210.0,inf
TIM,50010613854,48352023|97812014,1006387460,Sitio Laranjeiras S/N Centro - Itapirapua Paulista,-,SP,3522653,10M0G7W|5M00G7W,LTE|WCDMA,2130|778,1940|723,330,Greenfield,,056001603518,16.15|11.96,25,65|74,-7,65,027191702519|031191601350,40,-24.56961,-49.17069,2024-03-29,2018-04-20,2038-04-30|2029-12-08,20240503,4,330.0,inf
