NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,physicalSector,Azimute_(Median),distance
VIVO,50409146447,48422023|41662008,687476453,Avenida Barão do Rio Branco,,SP,3548302,5M00G7W,LTE|WCDMA,1862.5|874.5,1767.5|829.5,20|60,Greenfield,sim,056001603518|004170801705,16.7|14.9,30|26,64|85,0,36|27,083071803257|000081201882,40,-21.851667,-51.394722,2023-09-21,2005-09-27,2023-08-05,1,40.0,inf
VIVO,50409146447,48422023,687476453,Avenida Barão do Rio Branco,,SP,3548302,5M00G7W,LTE,1862.5,1767.5,110,Greenfield,sim,056001603518,16.7,30,64,0,36,083071803257,40,-21.851667,-51.394722,2023-09-21,2005-09-27,2023-08-05,2,110.0,inf
VIVO,50409146447,48422023|41662008,687476453,Avenida Barão do Rio Branco,,SP,3548302,5M00G7W,LTE|WCDMA,1862.5|874.5,1767.5|829.5,220,Greenfield,sim,056001603518|004170801705,16.7|14.9,30|26,64|85,0,36|27,083071803257|000081201882,40,-21.851667,-51.394722,2023-09-21,2005-09-27,2023-08-05,3,220.0,inf
VIVO,50409146447,41662008,687476453,Avenida Barão do Rio Branco,,SP,3548302,5M00G7W,WCDMA,874.5,829.5,330,Greenfield,sim,004170801705,14.9,26,85,0,27,000081201882,40,-21.851667,-51.394722,2023-09-21,2005-09-27,2023-08-05,4,330.0,inf
