NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,46622011|97692014,1014806132,EST MUN ELZITO VITOTINO DE OLIVEIRA,,SP,3540002,200KG7W|10M0G7W,GSM|LTE,1875|798,1780|743,10|20,,,013320701705,11.8|13.4|16.5,23.32|21,65|68|66,0|-2,50|61,021130703903|057731705894|006091702519,50.2|80|79.43,-22.09888,-50.16663,2023-07-25,2023-03-29,2028-03-31,20240503,1,20.0,0.529965
CLARO,50409105090,46622011|97692014,1014806132,EST MUN ELZITO VITOTINO DE OLIVEIRA,,SP,3540002,200KG7W|10M0G7W,GSM|LTE,1875|798,1780|743,125|140,,,013320701705,11.8|13.4|16.5,21|23.32,66|68|65,-2|0,60|61,021130703903|057731705894|006091702519,50.2|80|79.43,-22.09888,-50.16663,2023-07-25,2023-03-29,2028-03-31,20240503,2,125.0,0.529965
CLARO,50409105090,97692014|46622011,1014806132,EST MUN ELZITO VITOTINO DE OLIVEIRA,,SP,3540002,10M0G7W,LTE,798|1875,743|1780,200,,,,13.4|16.5,21,68|66,-2,61,057731705894|006091702519,80|79.43,-22.09888,-50.16663,2023-07-25,2023-03-29,2028-03-31,20240503,3,200.0,0.529965
CLARO,50409105090,46622011,684831090,"Avenida Marechal Deodoro da Fonseca,89,Flandria",,SP,3540002,200KG7W|5M00G7W,GSM|WCDMA,1880|890|894,1870|880|891.5,0|20,Greenfield,não,000430301705|012720905344,14.0|13.52,25.0|20.0,90.0|68.0,2.0,60.0,006030301882|008851101882,35.5|68.23,-22.10361,-50.17556,2013-07-29,2004-10-18,2028-03-31,20240503,1,20.0,0.529965
CLARO,50409105090,46622011,684831090,"Avenida Marechal Deodoro da Fonseca,89,Flandria",,SP,3540002,10M0G7W|200KG7W|5M00G7W,LTE|GSM|WCDMA,1880|890|894,1870|880|891.5,100|135|140,Greenfield,não,008541105344|000430301705|012720905344,16.97|14.0|13.52,34.65|25.0|20.0,71.05|90.0|68.0,0.0|2.0,60.0,047451501882|006030301882|008851101882,40.0|35.5|68.23,-22.10361,-50.17556,2013-07-29,2004-10-18,2028-03-31,20240503,2,138.0,0.529965
CLARO,50409105090,46622011,684831090,"Avenida Marechal Deodoro da Fonseca,89,Flandria",,SP,3540002,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1880|890|894,1870|880|891.5,250|260,Greenfield,não,003630601705|008541105344|012720905344,16.56|16.97|13.52,31.0|34.65|20.0,75.68|71.05|68.0,2.0|0.0,60.0,006030301882|047451501882|008851101882,35.5|40.0|68.23,-22.10361,-50.17556,2013-07-29,2004-10-18,2028-03-31,20240503,3,260.0,0.529965
CLARO,50409105090,46622011,684831090,"Avenida Marechal Deodoro da Fonseca,89,Flandria",,SP,3540002,10M0G7W,LTE,1880,1870,320,Greenfield,não,008541105344,16.97,34.65,71.05,0.0,60.0,047451501882,40.0,-22.10361,-50.17556,2013-07-29,2004-10-18,2028-03-31,20240503,4,320.0,0.529965
