NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,46622011|48372023|34672011,1014433921,AV SANTOS DUMONT,,SP,3510203,200KG7W|5M00G7W,GSM|WCDMA,1875|2117.5|2140,1780|1927.5|1950,10,,,013320701705,11.8,23.32,65,0,50,021130703903|020961203903,50.2|60,-23.98743,-48.34564,2023-05-30,2022-10-28,2028-03-31,20240503,1,10.0,0.953015
CLARO,50409105090,46622011|97692014|48372023|34672011,1014433921,AV SANTOS DUMONT,,SP,3510203,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|798|2117.5|2140,1780|743|1927.5|1950,90,,,,16.5|13.4|16.9,21|22,66|68|62,0,51,040952002519|057731705894,20|80,-23.98743,-48.34564,2023-05-30,2022-10-28,2028-03-31,20240503,2,90.0,0.953015
CLARO,50409105090,46622011|48372023|34672011|97692014,1014433921,AV SANTOS DUMONT,,SP,3510203,200KG7W|5M00G7W|10M0G7W,GSM|WCDMA|LTE,1875|2117.5|2140|798,1780|1927.5|1950|743,200|210,,,013320701705,11.8|16.5|13.4|16.9,23.32|21|22,65|66|68|62,0,50|51,021130703903|020961203903|040952002519|057731705894,50.2|60|20|80,-23.98743,-48.34564,2023-05-30,2022-10-28,2028-03-31,20240503,3,210.0,0.953015
CLARO,50409105090,48372023|34672011|46622011|97692014,1014433921,AV SANTOS DUMONT,,SP,3510203,5M00G7W|200KG7W|10M0G7W,WCDMA|GSM|LTE,2117.5|2140|1875|798,1927.5|1950|1780|743,290|320,,,013320701705,11.8|16.5|13.4|16.9,23.32|21|22,65|66|68|62,0,50|51,020961203903|040952002519|057731705894,60|20|80,-23.98743,-48.34564,2023-05-30,2022-10-28,2028-03-31,20240503,4,320.0,0.953015
CLARO,50409105090,46622011|59592012|48372023|34672011,674682041,R QUINTINO BOCAIUVA,,SP,3510203,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|2640|2625|2117.5|885|2140,1780|2520|2505|1927.5|840|1950,0,Greenfield,não,008541105344|025371200762,16.97|16.85|16.62|13.73,34.65|33.74|34|35,71.05|67.81|62.25|62.84,1,48|50,047451501882|043341501882|008041101882|033151401882,40|61.52|59.98,-24.00424,-48.34965,2023-06-23,2002-12-17,2028-03-31,20240503,1,0.0,0.953015
CLARO,50409105090,46622011|59592012|48372023|34672011,674682041,R QUINTINO BOCAIUVA,,SP,3510203,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|2640|2625|2117.5|885|2140,1780|2520|2505|1927.5|840|1950,90,Greenfield,não,008541105344|025371200762,16.97|16.85|16.62|13.73,34.65|33.74|34|35,71.05|67.81|62.25|62.84,1|0,48|50,047451501882|043341501882|008041101882|033151401882,40|61.52|59.98,-24.00424,-48.34965,2023-06-23,2002-12-17,2028-03-31,20240503,2,90.0,0.953015
CLARO,50409105090,46622011|59592012|48372023|34672011,674682041,R QUINTINO BOCAIUVA,,SP,3510203,200KG7W|10M0G7W|20M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|2640|2625|2117.5|885|2140,1780|2520|2505|1927.5|840|1950,180,Greenfield,não,008541105344|025371200762,16.97|16.85|16.62|13.73,34.65|33.74|34|35,71.05|67.81|62.25|62.84,1,48|50,047451501882|043341501882|008041101882|033151401882,40|61.52|59.98,-24.00424,-48.34965,2023-06-23,2002-12-17,2028-03-31,20240503,3,180.0,0.953015
