NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,59592012|97692014|46662011|25152016|34672011|48372023,1006616427,EST DO GOPIUVA,CONDOMÍNIO FLEX CARAPICUÍBA,SP,3510609,20M0G7W|10M0G7W|200KG7W|15M0G7W|5M00G7W,LTE|GSM|WCDMA,2640|798|885|1842.5|1825|2140|2130,2520|743|840|1747.5|1730|1950|1940,0|30,Rooftop,,027331703519|009371303519,17.05|14.1|14.89|17.08,28|25|30,65.49|66.56|65.28|72.66,1|2,58.7|58.9,056351705894|057731705894|039721705894|040952002519,40|80|60,-23.55213,-46.82602,2023-06-20,2018-05-14,2028-03-31,20240503,1,30.0,0.333325
CLARO,50409105090,59592012|97692014|46662011|25152016|34672011|48372023,1006616427,EST DO GOPIUVA,CONDOMÍNIO FLEX CARAPICUÍBA,SP,3510609,20M0G7W|10M0G7W|200KG7W|15M0G7W|5M00G7W,LTE|GSM|WCDMA,2640|798|885|1842.5|1825|2140|2130,2520|743|840|1747.5|1730|1950|1940,130|140,Rooftop,,027331703519|009371303519,17.05|14.1|14.89|17.08,28|25|30,65.49|66.56|65.28|72.66,3,58.7|58.9,056351705894|057731705894|039721705894|040952002519,40|80|60,-23.55213,-46.82602,2023-06-20,2018-05-14,2028-03-31,20240503,2,140.0,0.333325
CLARO,50409105090,59592012|97692014|46662011|25152016|34672011|48372023,1006616427,EST DO GOPIUVA,CONDOMÍNIO FLEX CARAPICUÍBA,SP,3510609,20M0G7W|10M0G7W|200KG7W|15M0G7W|5M00G7W,LTE|GSM|WCDMA,2640|798|885|1842.5|1825|2140|2130,2520|743|840|1747.5|1730|1950|1940,270|280,Rooftop,,027331703519|009371303519,17.05|14.1|14.89|17.08,28|25|30,65.49|66.56|65.28|72.66,3|2,58.7|58.9,056351705894|057731705894|039721705894|040952002519,40|80|60,-23.55213,-46.82602,2023-06-20,2018-05-14,2028-03-31,20240503,4,280.0,0.333325
CLARO,50409105090,59592012|97692014|48372023|25152016|46662011|34672011,1006616435,ESTRADA DA ALDEINHA,COND RESID DA GRANJA,SP,3510609,20M0G7W|10M0G7W|15M0G7W|5M00G7W,LTE|WCDMA,2640|798|2130|1842.5|1825|2140|885,2520|743|1940|1747.5|1730|1950|840,0,Rooftop,,027331703519|012720905344,17.05|14.1|16.16|13.52,28|25|26|27|20,65.49|66.56|66.76|68,3,64,056351705894|057731705894|040952002519|039721705894,40|80|60,-23.5814,-46.82676,2023-06-20,2018-05-14,2028-03-31,20240503,1,0.0,0.477705
CLARO,50409105090,59592012|97692014|48372023|25152016|46662011|34672011,1006616435,ESTRADA DA ALDEINHA,COND RESID DA GRANJA,SP,3510609,20M0G7W|10M0G7W|15M0G7W|5M00G7W,LTE|WCDMA,2640|798|2130|1842.5|1825|2140|885,2520|743|1940|1747.5|1730|1950|840,90|100,Rooftop,,027331703519|012720905344,17.05|14.1|16.16|13.52,28|25|26|27|20,65.49|66.56|66.76|68,3|6|1,64|52,056351705894|057731705894|040952002519|039721705894,40|80|60,-23.5814,-46.82676,2023-06-20,2018-05-14,2028-03-31,20240503,2,90.0,0.477705
CLARO,50409105090,25152016|34672011|59592012|97692014|48372023|46662011,1006616435,ESTRADA DA ALDEINHA,COND RESID DA GRANJA,SP,3510609,15M0G7W|10M0G7W|20M0G7W|5M00G7W,LTE|WCDMA,1842.5|2140|2640|798|2130|1825|885,1747.5|1950|2520|743|1940|1730|840,210|220,Rooftop,,027331703519|012720905344,16.16|17.05|14.1|13.52,27|26|28|25|20,66.76|65.49|66.56|68,1|2,52|64,040952002519|056351705894|057731705894|039721705894,60|40|80,-23.5814,-46.82676,2023-06-20,2018-05-14,2028-03-31,20240503,3,220.0,0.477705
CLARO,50409105090,25152016|34672011,1006616435,ESTRADA DA ALDEINHA,COND RESID DA GRANJA,SP,3510609,15M0G7W|10M0G7W,LTE,1842.5|2140,1747.5|1950,330,,,027331703519,16.16,27|26,66.76,1,52,040952002519,60,-23.5814,-46.82676,2023-06-20,2018-05-14,2028-03-31,20240503,4,330.0,0.477705
CLARO,50409105090,59592012|46662011|25152016|97692014|48372023|34672011,1006987522,EST DO ADERNO,,SP,3510609,20M0G7W|10M0D7W|15M0G7W|5M00G7W|10M0G7W|200KG7W,LTE|GSM|WCDMA,2640|1825|1842.5|798|2130|2140|885,2520|1730|1747.5|743|1940|1950|840,110|120,Rooftop,sim,027331703519|009371303519,17.05|16.16|14.1|14.89,28|27|25|26|30,65.49|66.76|66.56|65.28,0,23,056351705894|040952002519|057731705894|039721705894,40|60|80,-23.53961,-46.84718,2023-08-28,2018-07-17,2028-03-31,20240503,2,110.0,0.19418000000000002
CLARO,50409105090,59592012|46662011|25152016|97692014|48372023|34672011,1006987522,EST DO ADERNO,,SP,3510609,20M0G7W|10M0D7W|15M0G7W|5M00G7W|10M0G7W|200KG7W,LTE|GSM|WCDMA,2640|1825|1842.5|798|2130|2140|885,2520|1730|1747.5|743|1940|1950|840,220|250,Rooftop,sim,027331703519|009371303519,17.05|16.16|14.1|14.89,28|27|25|26|30,65.49|66.76|66.56|65.28,0,23,056351705894|040952002519|057731705894|039721705894,40|60|80,-23.53961,-46.84718,2023-08-28,2018-07-17,2028-03-31,20240503,3,220.0,0.19418000000000002
CLARO,50409105090,59592012|46662011|25152016|97692014|48372023|34672011,1006987522,EST DO ADERNO,,SP,3510609,20M0G7W|10M0D7W|15M0G7W|5M00G7W|10M0G7W|200KG7W,LTE|GSM|WCDMA,2640|1825|1842.5|798|2130|2140|885,2520|1730|1747.5|743|1940|1950|840,310|350,Rooftop,sim,027331703519|009371303519,17.05|16.16|14.1|14.89,28|27|25|26|30,65.49|66.76|66.56|65.28,0,23,056351705894|040952002519|057731705894|039721705894,40|60|80,-23.53961,-46.84718,2023-08-28,2018-07-17,2028-03-31,20240503,4,310.0,0.19418000000000002
CLARO,50409105090,59592012|97692014|25152016|46662011|34672011|48372023,1006987530,R GUARULHOS,CONDOMÍNIO PADRE PAULO LINK,SP,3510609,20M0G7W|10M0G7W|15M0G7W|5M00G7W,LTE|WCDMA,2640|798|1842.5|1825|2140|2130|885,2520|743|1747.5|1730|1950|1940|840,45,Rooftop,sim,027331703519|012720905344,17.05|14.1|16.16|13.52,28|25|27|26|20,65.49|66.56|66.76|68,1,22.5,056351705894|057731705894|040952002519|039721705894,40|80|60,-23.53141,-46.82397,2023-06-20,2018-07-17,2028-03-31,20240503,1,45.0,0.41068
CLARO,50409105090,59592012|97692014|25152016|46662011|34672011|48372023,1006987530,R GUARULHOS,CONDOMÍNIO PADRE PAULO LINK,SP,3510609,20M0G7W|10M0G7W|15M0G7W|5M00G7W,LTE|WCDMA,2640|798|1842.5|1825|2140|2130|885,2520|743|1747.5|1730|1950|1940|840,160,Rooftop,sim,027331703519|012720905344,17.05|14.1|16.16|13.52,28|25|27|26|20,65.49|66.56|66.76|68,1|0,22.5,056351705894|057731705894|040952002519|039721705894,40|80|60,-23.53141,-46.82397,2023-06-20,2018-07-17,2028-03-31,20240503,2,160.0,0.41068
CLARO,50409105090,59592012|97692014|25152016|46662011|34672011|48372023,1006987530,R GUARULHOS,CONDOMÍNIO PADRE PAULO LINK,SP,3510609,20M0G7W|10M0G7W|15M0G7W|5M00G7W,LTE|WCDMA,2640|798|1842.5|1825|2140|2130|885,2520|743|1747.5|1730|1950|1940|840,300,Rooftop,sim,027331703519|012720905344,17.05|14.1|16.16|13.52,28|25|27|26|20,65.49|66.56|66.76|68,3|0,22.5,056351705894|057731705894|040952002519|039721705894,40|80|60,-23.53141,-46.82397,2023-06-20,2018-07-17,2028-03-31,20240503,4,300.0,0.41068
CLARO,50409105090,46662011|59592012|33092020,1007190210,"ESTRADA ENERSTINA VIEIRA, 149, VILA DIRCE",,SP,3510609,200KG7W|20M0G7W|10M0G7W|15M0G7W|5M00G7W,GSM|LTE|WCDMA,1830|2650|1850|890,1820|2630|1835|880,0,Indoor,não,,4.0|2.0,0.0,360.0,0.0,3.0,006091702519|045621602519|039721705894,79.4|40.0|80.0,-23.55308,-46.83771,2020-07-24,2018-10-18,2027-08-06|2027-10-18|2021-06-20,20240503,1,0.0,0.22907
CLARO,50409105090,59592012|97692014|48372023|34672011|25152016|46662011,1007372890,R  INOCENCIO SERAFICO,RESIDENCIAL ALICE,SP,3510609,20M0G7W|10M0G7W|15M0G7W,LTE,2640|798|2130|2140|1842.5|1825,2520|743|1940|1950|1747.5|1730,0,Rooftop,sim,027331703519,17.05|14.1|16.16,28|25|26|27,65.49|66.56|66.76,0,25,056351705894|057731705894|040952002519,40|80|60,-23.54979,-46.83499,2023-06-20,2018-10-24,2028-03-31,20240503,1,0.0,0.22907
CLARO,50409105090,46662011|59592012|97692014|48372023|34672011|25152016,1007372890,R  INOCENCIO SERAFICO,RESIDENCIAL ALICE,SP,3510609,200KG7W|20M0G7W|10M0G7W|15M0G7W|5M00G7W,GSM|LTE|WCDMA,885|2640|798|2130|2140|1842.5|1825,840|2520|743|1940|1950|1747.5|1730,120,Rooftop,sim,009371303519|027331703519,14.89|17.05|14.1|16.16,30|28|25|26|27,65.28|65.49|66.56|66.76,-2|0,25,039721705894|056351705894|057731705894|040952002519,80|40|60,-23.54979,-46.83499,2023-06-20,2018-10-24,2028-03-31,20240503,2,120.0,0.22907
CLARO,50409105090,46662011|59592012|97692014|48372023|34672011|25152016,1007372890,R  INOCENCIO SERAFICO,RESIDENCIAL ALICE,SP,3510609,200KG7W|5M00G7W|20M0G7W|10M0G7W|15M0G7W,GSM|WCDMA|LTE,885|2640|798|2130|2140|1842.5|1825,840|2520|743|1940|1950|1747.5|1730,210|220,Rooftop,sim,009371303519|027331703519,14.89|17.05|14.1|16.16,30|28|25|26|27,65.28|65.49|66.56|66.76,-2|0,25,039721705894|056351705894|057731705894|040952002519,80|40|60,-23.54979,-46.83499,2023-06-20,2018-10-24,2028-03-31,20240503,3,220.0,0.22907
