NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|48352023|97812014|69272020,689589492,RUA R BINO BENFATI,0,SP,3529500,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,50,Greenfield,,056001603518,11.96|16.15,25,74|65,0,55,016081103903|007591301882|031191601350|008041101882,20|40,-21.187278,-49.579194,2023-07-06,2007-10-15,2038-04-30|2023-04-30,20240503,1,50.0,inf
TIM,50010613854,47102015|48352023|97812014|69272020,689589492,RUA R BINO BENFATI,0,SP,3529500,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,170,Greenfield,,056001603518,11.96|16.15,25,74|65,0,55,016081103903|007591301882|031191601350|008041101882,20|40,-21.187278,-49.579194,2023-07-06,2007-10-15,2038-04-30|2023-04-30,20240503,2,170.0,inf
TIM,50010613854,47102015|48352023|97812014|69272020,689589492,RUA R BINO BENFATI,0,SP,3529500,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,320,Greenfield,,056001603518,11.96|16.15,25,74|65,0,55,016081103903|007591301882|031191601350|008041101882,20|40,-21.187278,-49.579194,2023-07-06,2007-10-15,2038-04-30|2023-04-30,20240503,4,320.0,inf
