NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
VIVO,50409146447,48422023|41662008|97432014,536375968,RODOVIA EUCLIDES DA CUNHA,KM 530 SP 320,SP,3556107,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1867.5|1862.5|874.5|890.75|788,1772.5|1767.5|829.5|845.75|733,110|130,,,038801200762|0,17.8|15|14.5,25|21|22,65|70.7|67,7|0,66|70,011691101882|000910502519|048811903257|039721705894,18.5|14.5|40,-20.369853,-50.064686,2023-09-19,2000-12-22,2032-12-22|2024-01-20|2029-12-08,20240103,2,110.0,3.06289
VIVO,50409146447,48422023|41662008|97432014,536375968,RODOVIA EUCLIDES DA CUNHA,KM 530 SP 320,SP,3556107,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1862.5|1867.5|874.5|890.75|788,1767.5|1772.5|829.5|845.75|733,200,,,038801200762|0,17.8|15|14.5,25|21|22,65|70.7|67,7|0,56|70,011691101882|000910502519|048811903257|039721705894,18.5|14.5|40,-20.369853,-50.064686,2023-09-19,2000-12-22,2032-12-22|2024-01-20|2029-12-08,20240103,3,200.0,3.06289
VIVO,50409146447,48422023|41662008|97432014,536375968,RODOVIA EUCLIDES DA CUNHA,KM 530 SP 320,SP,3556107,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1867.5|1862.5|874.5|890.75|788,1772.5|1767.5|829.5|845.75|733,290|310,,,038801200762|0,17.8|15|14.5,25|21|22,65|70.7|67,7|0,56|70,011691101882|000910502519|048811903257|039721705894,18.5|14.5|40,-20.369853,-50.064686,2023-09-19,2000-12-22,2032-12-22|2024-01-20|2029-12-08,20240103,4,290.0,3.06289
VIVO,50409146447,48422023|41662008|59072012|97432014,689244339,Avenida Eduardo Vicente,,SP,3556107,200KG7W|5M00G7W|20M0G7W|10M0G7W,GSM|LTE|WCDMA,1867.5|874.5|1862.5|890.75|2680|788,1772.5|829.5|1767.5|845.75|2560|733,10,Greenfield,não|sim,002000703518|044181403519,17.6|15.1|16.9|14.2,28|29|32,65|62|58,5|2|3|4,56|57,011691101882|000910502519|083071803257|058221803257|048811903257|008881101882,10|14.5|40,-20.421667,-50.085278,2023-09-19,2007-05-31,2032-12-22|2024-01-20|2027-10-18|2029-12-08,20240103,1,10.0,3.06289
VIVO,50409146447,48422023|41662008|59072012|97432014|48412023,689244339,Avenida Eduardo Vicente,,SP,3556107,200KG7W|5M00G7W|20M0G7W|10M0G7W,GSM|WCDMA|LTE,1867.5|1862.5|874.5|890.75|2680|788|2160,1772.5|1767.5|829.5|845.75|2560|733|1970,120|135|140,Greenfield,não|sim,002000703518|044181403519,17.6|15.1|16.9|14.2|16.4|14.8,28|29|32|31,65|62|58|57|68.43,4|2|3|5|6,56|57,011691101882|000910502519|008881101882|083071803257|058221803257|048811903257|045621602519|008041101882|044961602519,10|14.5|40,-20.421667,-50.085278,2023-09-19,2007-05-31,2032-12-22|2024-01-20|2027-10-18|2029-12-08|2038-04-30,20240103,2,135.0,3.06289
VIVO,50409146447,59072012|48412023|41662008|48422023|97432014,689244339,Avenida Eduardo Vicente,,SP,3556107,20M0G7W|5M00G7W|10M0G7W|200KG7W,LTE|WCDMA|GSM,2680|2160|874.5|1862.5|1867.5|788|890.75,2560|1970|829.5|1767.5|1772.5|733|845.75,210|250|260,Greenfield,não|sim,044181403519|002000703518,16.9|16.4|14.8|15.1|14.2|17.6,32|31|29|28,58|57|68.43|62|65,6|5|7|2|3|4,56|57,045621602519|008041101882|044961602519|083071803257|058221803257|048811903257|011691101882|000910502519|008881101882,40|10|14.5,-20.421667,-50.085278,2023-09-19,2007-05-31,2027-10-18|2038-04-30|2024-01-20|2032-12-22|2029-12-08,20240103,3,250.0,3.06289
VIVO,50409146447,59072012|48412023|41662008,689244339,Avenida Eduardo Vicente,,SP,3556107,20M0G7W|5M00G7W,LTE|WCDMA,2680|2160|874.5,2560|1970|829.5,350,Greenfield,não|sim,044181403519,16.9|16.4|14.8,32|31,58|57|68.43,3|2|4,56,045621602519|008041101882|044961602519,40,-20.421667,-50.085278,2023-09-19,2007-05-31,2027-10-18|2038-04-30|2024-01-20,20240103,4,350.0,3.06289
