NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,46622011,686136888,ROD TRANSBRASILIANA,SÍTIO SANTO ANTONIO,SP,3509809,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,953.75|1875|885,908.75|1780|840,0,Greenfield,não,009371303519|012720905344,14.89|17.08|13.52,30|20,65.28|72.66|68,2,60,037621705894|006091702519|039721705894,19.95|79.43|80,-22.58638,-49.88972,2022-01-04,2005-03-15,2028-03-31,20240503,1,0.0,5.693899999999999
CLARO,50409105090,46622011,686136888,ROD TRANSBRASILIANA,SÍTIO SANTO ANTONIO,SP,3509809,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,953.75|1875|885,908.75|1780|840,180|260,Greenfield,não,009371303519|012720905344,14.89|17.08|13.52,30|20,65.28|72.66|68,2|1,60,037621705894|006091702519|039721705894,19.95|79.43|80,-22.58638,-49.88972,2022-01-04,2005-03-15,2028-03-31,20240503,3,180.0,5.693899999999999
CLARO,50409105090,46622011,690537786,R ARTUR SPINELLI,FUNDOS COM JOSE TEODORO DE SOUZA N°744,SP,3509809,5M00G7W,WCDMA,885,840,85,Greenfield,,012720905344,13.52,20,68,0,50,010641001882|039721705894,63.5|80,-22.60368,-49.99889,2023-06-23,2008-07-31,2028-03-31,20240503,1,85.0,5.693899999999999
CLARO,50409105090,46622011|97692014|34672011|48372023,690537786,R ARTUR SPINELLI,FUNDOS COM JOSE TEODORO DE SOUZA N°744,SP,3509809,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|798|2140|2117.5|885,1780|743|1950|1927.5|840,95|170,Greenfield,,027331703519|012720905344,16.16|14.1|13.52,27|25|26|20,66.76|66.56|68,0,50,040952002519|057731705894|010641001882|039721705894,60|80|63.5,-22.60368,-49.99889,2023-06-23,2008-07-31,2028-03-31,20240503,2,95.0,5.693899999999999
CLARO,50409105090,46622011|97692014|34672011|48372023,690537786,R ARTUR SPINELLI,FUNDOS COM JOSE TEODORO DE SOUZA N°744,SP,3509809,200KG7W|10M0G7W,GSM|LTE,1875|798|2140|2117.5,1780|743|1950|1927.5,180,Greenfield,,027331703519,16.16|14.1,27|25|26,66.76|66.56,0,50,040952002519|057731705894,60|80,-22.60368,-49.99889,2023-06-23,2008-07-31,2028-03-31,20240503,3,180.0,5.693899999999999
CLARO,50409105090,46622011|97692014|34672011|48372023,690537786,R ARTUR SPINELLI,FUNDOS COM JOSE TEODORO DE SOUZA N°744,SP,3509809,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,1875|798|2140|2117.5|885,1780|743|1950|1927.5|840,300|310,Greenfield,,027331703519|012720905344,16.16|14.1|13.52,27|25|26|20,66.76|66.56|68,0,50,040952002519|057731705894|010641001882|039721705894,60|80|63.5,-22.60368,-49.99889,2023-06-23,2008-07-31,2028-03-31,20240503,4,300.0,5.693899999999999
