NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,physicalSector,Azimute_(Median),distance
VIVO,50409146447,48422023|48412023,577952463,Rua Doutor Oliveira Braga,Entre aos Números 41 E 162,SP,3538501,5M00G7W,LTE|WCDMA,1862.5|2160,1767.5|1970,135,Greenfield,sim,024731703257|034641103518,14.9|15.5,25,63,2|0,56|60,083071803257|027191702519,40,-22.607778,-45.185833,2023-07-23,2001-02-13,2023-08-05,2,135.0,inf
VIVO,50409146447,48422023|48412023,577952463,Rua Doutor Oliveira Braga,Entre aos Números 41 E 162,SP,3538501,5M00G7W,LTE|WCDMA,1862.5|2160,1767.5|1970,240,Greenfield,sim,024731703257|034641103518,14.9|15.5,25,63,1|0,56|60,083071803257|027191702519,40,-22.607778,-45.185833,2023-07-23,2001-02-13,2023-08-05,3,240.0,inf
VIVO,50409146447,48412023|48422023,577952463,Rua Doutor Oliveira Braga,Entre aos Números 41 E 162,SP,3538501,5M00G7W,WCDMA|LTE,2160|1862.5,1970|1767.5,320|340,Greenfield,sim,034641103518|024731703257,15.5|14.9,25,63,0|2,60|56,027191702519|083071803257,40,-22.607778,-45.185833,2023-07-23,2001-02-13,2023-08-05,4,330.0,inf
