NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|16992008,1000202132,"AVENIDA MINAS GERAIS,150,Centro",,SP,3528502,200KG7W|5M00G7W|10M0G7W,GSM|LTE|WCDMA,1820|1832.5|1835|2125,1805|1830|1832.5|2110,220,Greenfield,não,017960800324|004300501341|012720905344,14.9|17.03|16.2,38.0|32|20.0,74.89|65|65.00,7.00|7|15.00,60.0|80,000220401882|007591301882|005851101882,31|60|61.200,-23.357269,-46.544881,2016-08-12,2014-06-03,2031-03-11|2023-04-30,20240503,3,220.0,1.85178
TIM,50010613854,47102015|16992008,1000202132,"AVENIDA MINAS GERAIS,150,Centro",,SP,3528502,200KG7W|5M00G7W|10M0G7W,GSM|LTE|WCDMA,1820|1835|1832.5|2125,1805|1832.5|1830|2110,300,Greenfield,não,017960800324|004300501341|012720905344,14.9|17.03|16.2,38.0|32|20.0,74.89|65|65.00,7.00|7|15.00,60.0|80,000220401882|007591301882|005851101882,31|60|61.200,-23.357269,-46.544881,2016-08-12,2014-06-03,2031-03-11|2023-04-30,20240503,4,300.0,1.85178
TIM,50010613854,48392023|48352023|47102015|105812021,1001613055,Avenida Tabelião Passarela,-,SP,3528502,200KG7W|15M0G7W|2M50G7W|5M00G7W|100MG7W,GSM|WCDMA|LTE|NR,958.75|2117.5|956.25|1831.25|1833.75|1812.5|1832.5|3550,913.75|1927.5|911.25|1736.25|1738.75|1717.5|1737.5|3550,20|40|60,Greenfield,não,012720905344|008541105344|100462102519,16.1|16.8|25,20|34|25,65|67.81,0,40|50,000131201882|005851101882|005311101882|007591301882|100462102519,20|40|200,-23.318583,-46.58625,2023-08-11,2015-06-12,2038-04-30,20240503,1,40.0,0.52483
TIM,50010613854,48392023|47102015|48352023|105812021,1001613055,Avenida Tabelião Passarela,-,SP,3528502,200KG7W|5M00G7W|15M0G7W|2M50G7W|100MG7W,GSM|LTE|WCDMA|NR,958.75|1833.75|1812.5|1831.25|1832.5|2117.5|956.25|3550,913.75|1738.75|1717.5|1736.25|1737.5|1927.5|911.25|3550,140|170,Greenfield,não,012720905344|008541105344|100462102519,16.1|16.8|25,20|34|25,65|67.81,0,40|50,000131201882|005311101882|007591301882|005851101882|100462102519,20|40|200,-23.318583,-46.58625,2023-08-11,2015-06-12,2038-04-30,20240503,2,140.0,0.52483
TIM,50010613854,48392023|48352023|47102015|105812021,1001613055,Avenida Tabelião Passarela,-,SP,3528502,200KG7W|15M0G7W|2M50G7W|5M00G7W|100MG7W,GSM|WCDMA|LTE|NR,958.75|2117.5|956.25|1812.5|1833.75|1831.25|1832.5|3550,913.75|1927.5|911.25|1717.5|1738.75|1736.25|1737.5|3550,240|260,Greenfield,não,012720905344|008541105344|100462102519,16.1|16.8|25,20|34|25,65|67.81,0,40|50,000131201882|005851101882|005311101882|007591301882|100462102519,20|40|200,-23.318583,-46.58625,2023-08-11,2015-06-12,2038-04-30,20240503,3,260.0,0.52483
TIM,50010613854,47102015|48352023|48392023,1002888295,Avenida Espraiada,Chacara Cerejeiras,SP,3528502,10M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,1812.5|1832.5|2117.5|956.25|958.75,1717.5|1737.5|1927.5|911.25|913.75,120,Greenfield,não,012720905344,16.2|13.5,20,65|68,0,40,006091702519|005851101882|000131201882,40,-23.237722,-46.589056,2024-03-14,2016-05-16,2031-03-11|2038-04-30|2028-04-01,20240503,2,120.0,1.41811
TIM,50010613854,47102015|48352023|48392023,1002888295,Avenida Espraiada,Chacara Cerejeiras,SP,3528502,10M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,1812.5|1832.5|2117.5|956.25|958.75,1717.5|1737.5|1927.5|911.25|913.75,230,Greenfield,não,012720905344,16.2|13.5,20,65|68,0,40,006091702519|005851101882|000131201882,40,-23.237722,-46.589056,2024-03-14,2016-05-16,2031-03-11|2038-04-30|2028-04-01,20240503,3,230.0,1.41811
TIM,50010613854,47102015|48352023|48392023,1002888295,Avenida Espraiada,Chacara Cerejeiras,SP,3528502,10M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,1812.5|1832.5|2117.5|956.25|958.75,1717.5|1737.5|1927.5|911.25|913.75,350,Greenfield,não,012720905344,16.2|13.5,20,65|68,0,40,006091702519|005851101882|000131201882,40,-23.237722,-46.589056,2024-03-14,2016-05-16,2031-03-11|2038-04-30|2028-04-01,20240503,4,350.0,1.41811
TIM,50010613854,47102015|48352023,1014473516,Rua Dona Maria Numes,-,SP,3528502,15M0G7W|5M00G7W,LTE,1812.5|1832.5|2117.5,1717.5|1737.5|1927.5,0,,,056001603518,16.15,25,65,-4,50,006091702519|027191702519,40,-23.33722,-46.64139,2023-07-07,2022-11-16,2038-04-30,20240503,1,0.0,0.316935
TIM,50010613854,47102015|48352023,1014473516,Rua Dona Maria Numes,-,SP,3528502,15M0G7W|5M00G7W,LTE,1812.5|1832.5|2117.5,1717.5|1737.5|1927.5,120,,,056001603518,16.15,25,65,-4,50,006091702519|027191702519,40,-23.33722,-46.64139,2023-07-07,2022-11-16,2038-04-30,20240503,2,120.0,0.316935
TIM,50010613854,47102015|48352023,1014473516,Rua Dona Maria Numes,-,SP,3528502,15M0G7W|5M00G7W,LTE,1812.5|1832.5|2117.5,1717.5|1737.5|1927.5,240,,,056001603518,16.15,25,65,-4,50,006091702519|027191702519,40,-23.33722,-46.64139,2023-07-07,2022-11-16,2038-04-30,20240503,3,240.0,0.316935
TIM,50010613854,47102015,1014474466,Rua F,-,SP,3528502,15M0G7W|5M00G7W,LTE,1812.5|1832.5,1717.5|1737.5,60,,,056001603518,16.15,25,65,-4,30,006091702519,40,-23.30667,-46.58556,2022-11-16,2022-11-16,2031-03-11,20240503,1,60.0,0.6606150000000001
TIM,50010613854,47102015,1014474466,Rua F,-,SP,3528502,15M0G7W|5M00G7W,LTE,1812.5|1832.5,1717.5|1737.5,130,,,056001603518,16.15,25,65,-4,30,006091702519,40,-23.30667,-46.58556,2022-11-16,2022-11-16,2031-03-11,20240503,2,130.0,0.6606150000000001
TIM,50010613854,47102015,1014474466,Rua F,-,SP,3528502,15M0G7W|5M00G7W,LTE,1812.5|1832.5,1717.5|1737.5,210,,,056001603518,16.15,25,65,-4,30,006091702519,40,-23.30667,-46.58556,2022-11-16,2022-11-16,2031-03-11,20240503,3,210.0,0.6606150000000001
TIM,50010613854,47102015|97812014,1014474474,RUA LAUDEMIRO RAMOS DA SILVA,,SP,3528502,10M0G7W|5M00G7W,LTE,1812.5|1832.5|778,1717.5|1737.5|723,30,,,056001603518,16.15|11.96,25,65|74,0,40,006091702519|057731705894,40,-23.3282,-46.58614,2024-01-29,2022-11-16,2031-03-11|2029-12-08,20240503,1,30.0,0.007905
TIM,50010613854,47102015|97812014,1014474474,RUA LAUDEMIRO RAMOS DA SILVA,,SP,3528502,10M0G7W|5M00G7W,LTE,1812.5|1832.5|778,1717.5|1737.5|723,140,,,056001603518,16.15|11.96,25,65|74,0,40,006091702519|057731705894,40,-23.3282,-46.58614,2024-01-29,2022-11-16,2031-03-11|2029-12-08,20240503,2,140.0,0.007905
TIM,50010613854,47102015|97812014,1014474474,RUA LAUDEMIRO RAMOS DA SILVA,,SP,3528502,10M0G7W|5M00G7W,LTE,1812.5|1832.5|778,1717.5|1737.5|723,280,,,056001603518,16.15|11.96,25,65|74,-2,40,006091702519|057731705894,40,-23.3282,-46.58614,2024-01-29,2022-11-16,2031-03-11|2029-12-08,20240503,4,280.0,0.007905
TIM,50010613854,47102015|48352023,1014474628,Estrada Mario Romero,-,SP,3528502,15M0G7W|5M00G7W,LTE,1812.5|1832.5|2117.5,1717.5|1737.5|1927.5,0,,,056001603518,16.15,25,65,-5.7,70,006091702519|027191702519,40,-23.31611,-46.53778,2023-07-07,2022-11-16,2038-04-30,20240503,1,0.0,0.649415
TIM,50010613854,47102015|48352023,1014474628,Estrada Mario Romero,-,SP,3528502,15M0G7W|5M00G7W,LTE,1812.5|1832.5|2117.5,1717.5|1737.5|1927.5,150,,,056001603518,16.15,25,65,-5.7,70,006091702519|027191702519,40,-23.31611,-46.53778,2023-07-07,2022-11-16,2038-04-30,20240503,2,150.0,0.649415
TIM,50010613854,47102015|48352023,1014474628,Estrada Mario Romero,-,SP,3528502,15M0G7W|5M00G7W,LTE,1812.5|1832.5|2117.5,1717.5|1737.5|1927.5,250,,,056001603518,16.15,25,65,-5.7,70,006091702519|027191702519,40,-23.31611,-46.53778,2023-07-07,2022-11-16,2038-04-30,20240503,3,250.0,0.649415
TIM,50010613854,47102015,1014508409,RUA LAUDEMIRO RAMOS DA SILVA,,SP,3528502,10M0G7W|5M00G7W,LTE,1812.5|1832.5,1717.5|1737.5,0,,,056001603518,16.15,25,65,-4,40,006091702519,40,-23.3282,-46.58614,2022-11-28,2022-11-28,2031-03-11,20240503,1,0.0,0.007905
TIM,50010613854,47102015,1014508409,RUA LAUDEMIRO RAMOS DA SILVA,,SP,3528502,10M0G7W|5M00G7W,LTE,1812.5|1832.5,1717.5|1737.5,120,,,056001603518,16.15,25,65,-4,40,006091702519,40,-23.3282,-46.58614,2022-11-28,2022-11-28,2031-03-11,20240503,2,120.0,0.007905
TIM,50010613854,47102015,1014508409,RUA LAUDEMIRO RAMOS DA SILVA,,SP,3528502,10M0G7W|5M00G7W,LTE,1812.5|1832.5,1717.5|1737.5,240,,,056001603518,16.15,25,65,-4,40,006091702519,40,-23.3282,-46.58614,2022-11-28,2022-11-28,2031-03-11,20240503,3,240.0,0.007905
TIM,50010613854,48352023|47102015,1015014833,RUA AQUILEGIA,JD. MARIA ANTONINA,SP,3528502,10M0G7W|5M00G7W,LTE|NR|WCDMA,2117.5|1812.5|1832.5,1927.5|1717.5|1737.5,0,,,056001603518,16.15,25,65,-4,40,027191702519|006091702519,40,-23.311917,-46.549639,2023-08-24,2023-07-03,2038-04-30,20240503,1,0.0,0.649415
TIM,50010613854,48352023|47102015,1015014833,RUA AQUILEGIA,JD. MARIA ANTONINA,SP,3528502,10M0G7W|5M00G7W,LTE|NR|WCDMA,2117.5|1812.5|1832.5,1927.5|1717.5|1737.5,120,,,056001603518,16.15,25,65,-4,40,027191702519|006091702519,40,-23.311917,-46.549639,2023-08-24,2023-07-03,2038-04-30,20240503,2,120.0,0.649415
TIM,50010613854,48352023|47102015,1015014833,RUA AQUILEGIA,JD. MARIA ANTONINA,SP,3528502,10M0G7W|5M00G7W,LTE|NR|WCDMA,2117.5|1812.5|1832.5,1927.5|1717.5|1737.5,240,,,056001603518,16.15,25,65,-4,40,027191702519|006091702519,40,-23.311917,-46.549639,2023-08-24,2023-07-03,2038-04-30,20240503,3,240.0,0.649415
TIM,50010613854,48352023|47102015,1015014930,RUA PROJETADA,0,SP,3528502,10M0G7W|5M00G7W,LTE,2117.5|1812.5|1832.5,1927.5|1717.5|1737.5,0,,,056001603518,16.15,25,65,-4,40,027191702519|006091702519,40,-23.3416,-46.6374,2023-08-24,2023-07-03,2038-04-30,20240503,1,0.0,0.316935
