NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
ALGAR,04030023541,22212023|30692021|77872023,1012108853,RUA SETE DE SETEMBRO,,SP,3549409,200KG7W|5M00G7W|10M0G7W|5M00G9W,GSM|LTE|WCDMA,1825|768|2130|874.5,1730|713|1940|829.5,5,,,056001603518|000861005344,16.6|14|19.8|14.4,25|32,66|69|35|68,0,50|60,015121601350|031191601350|007881401350|032341303903,60|40|60.53|65,-20.58204,-47.86121,2023-07-07,2021-07-12,2028-11-29,20240103,1,5.0,0.512505
ALGAR,04030023541,22212023|30692021|77872023,1012108853,RUA SETE DE SETEMBRO,,SP,3549409,200KG7W|5M00G7W|10M0G7W|5M00G9W,GSM|LTE|WCDMA,1825|768|2130|874.5,1730|713|1940|829.5,106,,,056001603518|000861005344,16.6|14|19.8|14.4,25|32,66|69|35|68,0,50|60,015121601350|031191601350|007881401350|032341303903,60|40|60.53|65,-20.58204,-47.86121,2023-07-07,2021-07-12,2028-11-29,20240103,2,106.0,0.512505
ALGAR,04030023541,22212023|30692021|77872023,1012108853,RUA SETE DE SETEMBRO,,SP,3549409,200KG7W|5M00G7W|10M0G7W|5M00G9W,GSM|LTE|WCDMA,1825|768|2130|874.5,1730|713|1940|829.5,226,,,056001603518|000861005344,16.6|14|19.8|14.4,25|32,66|69|35|68,0,50|60,015121601350|031191601350|007881401350|032341303903,60|40|60.53|65,-20.58204,-47.86121,2023-07-07,2021-07-12,2028-11-29,20240103,3,226.0,0.512505
ALGAR,04030023541,22212023|77872023,1012108861,RUA RICARDO LIPORATI,,SP,3549409,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130|874.5,1730|1940|829.5,60,,,028661005344,16.8|17|16.9,28|25,65|59|70,0,60,015121601350|007881401350|032341303903,60|60.53|65,-20.6042,-47.86959,2023-07-07,2021-07-12,2028-11-29,20240103,1,60.0,1.302135
ALGAR,04030023541,22212023|77872023,1012108861,RUA RICARDO LIPORATI,,SP,3549409,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130|874.5,1730|1940|829.5,200,,,028661005344,16.8|17|16.9,28|25,65|59|70,0,60,015121601350|007881401350|032341303903,60|60.53|65,-20.6042,-47.86959,2023-07-07,2021-07-12,2028-11-29,20240103,3,200.0,1.302135
ALGAR,04030023541,22212023|77872023,1012108861,RUA RICARDO LIPORATI,,SP,3549409,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130|874.5,1730|1940|829.5,320,,,028661005344,16.8|17|16.9,28|25,65|59|70,0,60,015121601350|007881401350|032341303903,60|60.53|65,-20.6042,-47.86959,2023-07-07,2021-07-12,2028-11-29,20240103,4,320.0,1.302135
ALGAR,04030023541,22212023,1012109663,ROD ANHANGUERA SP 330,"KM 386,4",SP,3549409,200KG7W|5M00G9W,GSM|WCDMA,890.75|874.5,845.75|829.5,30,,,028661005344,16.9,25,70,0,60,032341303903,80|65,-20.53789,-47.85131,2023-04-25,2021-07-12,2028-11-29,20240103,1,30.0,1.98609
ALGAR,04030023541,22212023,1012109663,ROD ANHANGUERA SP 330,"KM 386,4",SP,3549409,200KG7W|5M00G9W,GSM|WCDMA,890.75|874.5,845.75|829.5,210,,,028661005344,16.9,25,70,0,60,032341303903,80|65,-20.53789,-47.85131,2023-04-25,2021-07-12,2028-11-29,20240103,3,210.0,1.98609
ALGAR,04030023541,22212023,1012109663,ROD ANHANGUERA SP 330,"KM 386,4",SP,3549409,200KG7W|5M00G9W,GSM|WCDMA,890.75|874.5,845.75|829.5,310,,,028661005344,16.9,25,70,0,60,032341303903,80|65,-20.53789,-47.85131,2023-04-25,2021-07-12,2028-11-29,20240103,4,310.0,1.98609
ALGAR,04030023541,22212023|77872023,1012111730,RUA FRANCISCO ELEZNIKAN,,SP,3549409,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,110,,,028661005344,15.6,28,61,0,40,015121601350|007881401350,60|60.53,-20.573083,-47.858722,2023-10-27,2021-07-12,2028-11-29,20240103,2,110.0,0.512505
ALGAR,04030023541,22212023|77872023,1012111730,RUA FRANCISCO ELEZNIKAN,,SP,3549409,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,190,,,028661005344,15.6,28,61,0,40,015121601350|007881401350,60|60.53,-20.573083,-47.858722,2023-10-27,2021-07-12,2028-11-29,20240103,3,190.0,0.512505
ALGAR,04030023541,22212023|77872023,1012111730,RUA FRANCISCO ELEZNIKAN,,SP,3549409,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,280,,,028661005344,15.6,28,61,0,40,015121601350|007881401350,60|60.53,-20.573083,-47.858722,2023-10-27,2021-07-12,2028-11-29,20240103,4,280.0,0.512505
ALGAR,50418418969,4942023|97822014|105732021|48362023,413166384,RUA SETE DE SETEMBRO,,SP,3549409,200KG7W|5M00G7W|10M0G7W|40M0G7W|5M00G9W,GSM|LTE|NR|WCDMA,1825|768|2370|2130|874.5,1730|713|2370|1940|829.5,5,Greenfield,sim,056001603518|029891200762|000861005344,16.6|14|18|19.8|14.4,25|32,66|69|61|35|68,0,50|60,015121601350|031191601350|078362001350|007881401350|032341303903,60|40|60.53|65,-20.58204,-47.86121,2023-09-20,1999-09-22,2028-11-29,20240103,1,5.0,0.512505
ALGAR,50418418969,4942023|97822014|105732021|48362023,413166384,RUA SETE DE SETEMBRO,,SP,3549409,200KG7W|5M00G7W|10M0G7W|40M0G7W|5M00G9W,GSM|LTE|NR|WCDMA,1825|768|2370|2130|874.5,1730|713|2370|1940|829.5,106,Greenfield,sim,056001603518|029891200762|000861005344,16.6|14|18|19.8|14.4,25|32,66|69|61|35|68,0,50|60,015121601350|031191601350|078362001350|007881401350|032341303903,60|40|60.53|65,-20.58204,-47.86121,2023-09-20,1999-09-22,2028-11-29,20240103,2,106.0,0.512505
ALGAR,50418418969,4942023|97822014|105732021|48362023,413166384,RUA SETE DE SETEMBRO,,SP,3549409,200KG7W|5M00G7W|10M0G7W|40M0G7W|5M00G9W,GSM|LTE|NR|WCDMA,1825|768|2370|2130|874.5,1730|713|2370|1940|829.5,226,Greenfield,sim,056001603518|029891200762|000861005344,16.6|14|18|19.8|14.4,25|32,66|69|61|35|68,0,50|60,015121601350|031191601350|078362001350|007881401350|032341303903,60|40|60.53|65,-20.58204,-47.86121,2023-09-20,1999-09-22,2028-11-29,20240103,3,226.0,0.512505
ALGAR,50418418969,4942023|48362023,696402467,RUA FRANCISCO ELEZNIKAN,,SP,3549409,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,110,Greenfield,sim,028661005344,15.6,28,61,0,40,015121601350|007881401350,60|60.53,-20.573083,-47.858722,2023-10-27,2011-12-13,2028-11-29,20240103,2,110.0,0.512505
ALGAR,50418418969,4942023|48362023,696402467,RUA FRANCISCO ELEZNIKAN,,SP,3549409,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,190,Greenfield,sim,028661005344,15.6,28,61,0,40,015121601350|007881401350,60|60.53,-20.573083,-47.858722,2023-10-27,2011-12-13,2028-11-29,20240103,3,190.0,0.512505
ALGAR,50418418969,4942023|48362023,696402467,RUA FRANCISCO ELEZNIKAN,,SP,3549409,200KG7W|5M00G7W|5M00G9W,GSM|LTE|WCDMA,1825|2130,1730|1940,280,Greenfield,sim,028661005344,15.6,28,61,0,40,015121601350|007881401350,60|60.53,-20.573083,-47.858722,2023-10-27,2011-12-13,2028-11-29,20240103,4,280.0,0.512505
ALGAR,50418418969,4942023|105732021|48362023,945005,RUA RICARDO LIPORATI,,SP,3549409,200KG7W|5M00G7W|40M0G7W|5M00G9W,GSM|LTE|NR|WCDMA,1825|2370|874.5|2130,1730|2370|829.5|1940,60,Greenfield,sim,028661005344|029891200762,16.8|18|16.9|17,28|25,65|61|70|59,0,60,015121601350|078362001350|032341303903|007881401350,60|40|65|60.53,-20.6042,-47.86959,2023-09-20,1999-07-08,2028-11-29,20240103,1,60.0,1.302135
ALGAR,50418418969,4942023|105732021|48362023,945005,RUA RICARDO LIPORATI,,SP,3549409,200KG7W|5M00G7W|40M0G7W|5M00G9W,GSM|LTE|NR|WCDMA,1825|2370|874.5|2130,1730|2370|829.5|1940,200,Greenfield,sim,028661005344|029891200762,16.8|18|16.9|17,28|25,65|61|70|59,0,60,015121601350|078362001350|032341303903|007881401350,60|40|65|60.53,-20.6042,-47.86959,2023-09-20,1999-07-08,2028-11-29,20240103,3,200.0,1.302135
ALGAR,50418418969,4942023|105732021|48362023,945005,RUA RICARDO LIPORATI,,SP,3549409,200KG7W|5M00G7W|40M0G7W|5M00G9W,GSM|LTE|NR|WCDMA,1825|2370|874.5|2130,1730|2370|829.5|1940,320,Greenfield,sim,028661005344|029891200762,16.8|18|16.9|17,28|25,65|61|70|59,0,60,015121601350|078362001350|032341303903|007881401350,60|40|65|60.53,-20.6042,-47.86959,2023-09-20,1999-07-08,2028-11-29,20240103,4,320.0,1.302135
