NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
CLARO,50409105090,46622011|97692014|48372023|34672011,684711710,ROD MARECHAL RONDON,,SP,3525854,200KG7W|10M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1875|953.75|798|885|892.75|2117.5|2140,1780|908.75|743|840|847.75|1927.5|1950,0,Greenfield,sim,027331703519|012720905344,16.16|13.52|14.1|16.18,27|20|25,66.76|68|66.56|65,0,54,006091702519|037621705894|057731705894|039721705894|008881101882|008041101882,79.43|19.95|80|72.44|61.52,-23.0788,-47.79296,2023-06-20,2004-09-14,2028-03-31,20240503,1,0.0,inf
CLARO,50409105090,46622011|97692014|48372023|34672011,684711710,ROD MARECHAL RONDON,,SP,3525854,200KG7W|10M0G7W|5M00G7W|2M50G7W,GSM|LTE|WCDMA,1875|953.75|798|885|892.75|2117.5|2140,1780|908.75|743|840|847.75|1927.5|1950,150,Greenfield,sim,027331703519|012720905344,16.16|13.52|14.1|16.18,27|20|25,66.76|68|66.56|65,0,54,006091702519|037621705894|057731705894|039721705894|008881101882|008041101882,79.43|19.95|80|72.44|61.52,-23.0788,-47.79296,2023-06-20,2004-09-14,2028-03-31,20240503,2,150.0,inf
CLARO,50409105090,46622011|97692014|48372023|34672011,684711710,ROD MARECHAL RONDON,,SP,3525854,10M0G7W|5M00G7W|2M50G7W,LTE|WCDMA,1875|798|885|892.75|2117.5|2140,1780|743|840|847.75|1927.5|1950,280,Greenfield,sim,027331703519|012720905344,16.16|14.1|13.52|16.18,27|25|20,66.76|66.56|68|65,0,54,006091702519|057731705894|039721705894|008881101882|008041101882,79.43|80|72.44|61.52,-23.0788,-47.79296,2023-06-20,2004-09-14,2028-03-31,20240503,4,280.0,inf
