NomeEntidade,NumFistel,NumAto,NumEstacao,EnderecoEstacao,EndComplemento,SiglaUf,CodMunicipio,DesignacaoEmissao,Tecnologia,FreqTxMHz,FreqRxMHz,Azimute,ClassInfraFisica,CompartilhamentoInfraFisica,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataLicenciamento,DataPrimeiroLicenciamento,DataValidade,UpdateDate,physicalSector,Azimute_(Median),distance
TIM,50010613854,47102015|48352023|97812014|69272020,690772475,RUA R CASEMIRO DE ABREU,0,SP,3544509,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,10,Greenfield,,056001603518,11.96|16.15,25,74|65,0,51,000790401592|007591301882|031191601350|008041101882,20|40,-20.169169,-50.999447,2023-07-06,2008-10-17,2038-04-30|2023-09-30,20240503,1,10.0,inf
TIM,50010613854,47102015|48352023|97812014|69272020,690772475,RUA R CASEMIRO DE ABREU,0,SP,3544509,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,120,Greenfield,,056001603518,11.96|16.15,25,74|65,0,51,000790401592|007591301882|031191601350|008041101882,20|40,-20.169169,-50.999447,2023-07-06,2008-10-17,2038-04-30|2023-09-30,20240503,2,120.0,inf
TIM,50010613854,47102015|48352023|97812014|69272020,690772475,RUA R CASEMIRO DE ABREU,0,SP,3544509,200KG7W|10M0G7W|5M00G7W,GSM|LTE|WCDMA,956.25|1812.5|1822.5|1830|778|2130,911.25|1717.5|1727.5|1735|723|1940,210,Greenfield,,056001603518,11.96|16.15,25,74|65,0,51,000790401592|007591301882|031191601350|008041101882,20|40,-20.169169,-50.999447,2023-07-06,2008-10-17,2038-04-30|2023-09-30,20240503,3,210.0,inf
