NumEstacao,distance
1006681296,0.28
1006681318,0.05
1006681334,0.28
1006681342,0.05
1006681350,0.057555
1006711616,0.051615
1006712302,0.05
1006712345,0.05
1006712361,0.05
1006831026,0.053855
1006894079,0.265895
1006964549,0.05
1006964557,0.05
1006964573,0.05
1006964581,0.27054
1006964654,0.05
1006964662,0.10568999999999999
1006964670,0.05
1006964972,0.05
1006964999,0.05
1006965014,0.27054
1006965065,0.28
1006965073,0.05
1006965103,0.05
1007061895,0.271135
1007088939,0.28
1007088963,0.206745
1007088980,0.07607
1007088998,0.05
1007089005,0.05
1007089013,0.05
1007089021,0.131275
1007089030,0.05
1007089048,0.05
1007089056,0.05
1007089072,0.13738
1007089099,0.05
1007089102,0.05
1007089110,0.28
1007089137,0.05
1007092685,0.10897
1007092723,0.05
1007092731,0.09855
1007159380,0.08683
1007159399,0.1057
1007159410,0.187135
1007174851,0.05
1007175815,0.05
1007175831,0.05
1007175866,0.052495
1007175882,0.05
1007175904,0.187135
1007175920,0.227115
1007175963,0.05
1007178148,0.05
1007178164,0.05
1007178180,0.28
1007178199,0.28
1007178202,0.05
1007178210,0.05
1007178229,0.187135
1007178237,0.161595
1007178261,0.05
1007178270,0.28
1007178288,0.19269
1007178296,0.052495
1007230360,0.212425
1007230395,0.05
1007230409,0.227575
1007230417,0.05
1007230450,0.12898500000000002
1007230468,0.05
1007230522,0.06358
1007230549,0.227115
1007230557,0.155805
1007230573,0.05
1007230581,0.05
1007230662,0.05
1007230670,0.05
1007230697,0.05
1007230700,0.05
1007230719,0.05
1007230727,0.05
1007230735,0.05
1007230743,0.05
1007230760,0.05
1007230778,0.28
1007421484,0.28
1007421492,0.28
1007421506,0.22412
1007421522,0.18937
1007421530,0.149785
1007540750,0.06814
1007540769,0.072295
1007540777,0.08109999999999999
1007540785,0.05
1007540793,0.06814
1007540807,0.067365
1007540815,0.067365
1007540823,0.057955
1007540831,0.05
1007540840,0.0631
1007540858,0.056505
1007540866,0.05
1007540874,0.062335
1007540882,0.061939999999999995
1007540890,0.055
1007540904,0.062335
1007540912,0.05
1007540920,0.06489
1007540939,0.05092
1007540947,0.05
1007540955,0.07503
1007540963,0.07503
1007540971,0.05
1007540980,0.05
1007540998,0.057505
1007541005,0.05
1007541013,0.053985
1007541021,0.113015
1007639978,0.092685
1007639994,0.098975
1007640038,0.274825
1007640046,0.21822999999999998
1007660870,0.26719
1007745972,0.111735
1007745980,0.19927
1007745999,0.28
1007746014,0.28
1007746022,0.12129999999999999
1007746030,0.28
1007750925,0.0555
1007750941,0.05
1007750950,0.05
1007750968,0.05
1007750976,0.11797
1007750984,0.05
1007750992,0.05
1007751000,0.28
1007751026,0.05
1007751484,0.256415
1007751492,0.25053
1007751506,0.28
1007751514,0.05
1007752820,0.05
1007752839,0.05
1007752847,0.05
1007752855,0.05
1007752863,0.162395
1007752871,0.05
1007752880,0.05
1007752898,0.0595
1007752901,0.05
1007752910,0.05
1007752928,0.05
1008099128,0.06295
1008099136,0.090335
1008099144,0.122545
1008099152,0.05
1008099160,0.05
1008099179,0.05
1008099187,0.052635
1008099195,0.052015
1008099209,0.05
1008099217,0.05
1008099225,0.05
1008099233,0.07714499999999999
1008208121,0.255715
1008208130,0.05
1008208164,0.28
1008208172,0.28
1008208199,0.05
1008208210,0.137655
1008208229,0.13738
1008208237,0.133565
1008216140,0.12928499999999998
1008232340,0.13602
1008399857,0.056465
1008400022,0.28
1008400073,0.05
1008400189,0.20558500000000002
1008400286,0.28
1008400340,0.28
1008484234,0.06331
1008484242,0.11522
1008484269,0.168535
1008484277,0.09923
1008484307,0.28
1008484315,0.186675
1008484331,0.05
1008484358,0.28
1008484366,0.28
1008484382,0.28
1008608286,0.194075
1008651076,0.271445
1008664518,0.05
1008681994,0.185245
1008682001,0.28
1008682010,0.28
1008682036,0.05
1008682060,0.28
1008682079,0.28
1008682095,0.28
1008682117,0.28
1008682133,0.161595
1008817489,0.14671
1008817500,0.26979000000000003
1008817551,0.28
1008854295,0.28
1008871424,0.28
1008931206,0.28
1008931214,0.28
1008931230,0.19751
1008941473,0.28
1009030490,0.28
1009030504,0.28
1009030520,0.131275
1009030539,0.28
1009194108,0.28
1009194124,0.05
1009194132,0.18136000000000002
1009194140,0.265975
1009194159,0.28
1009194175,0.05
1009194183,0.28
1009194191,0.20445500000000003
1009194205,0.28
1009194213,0.102035
1009194221,0.05
1009208770,0.28
1009208796,0.05
1009208826,0.28
1009208834,0.082505
1009208842,0.05
1009208850,0.28
1009208869,0.20445500000000003
1009208877,0.28
1009208885,0.14493
1009208893,0.05
1009250997,0.28
1009251004,0.28
1009251012,0.23838
1009251039,0.28
1009251047,0.28
1009251055,0.28
1009251071,0.068725
1009251101,0.28
1009251110,0.14618
1009251128,0.262675
1009251136,0.28
1009251144,0.17956999999999998
1009251152,0.139505
1009251160,0.28
1009251179,0.28
1009251187,0.28
1009251195,0.057045
1009251209,0.28
1009251217,0.13703
1009268020,0.05
1009269582,0.145435
1009269590,0.10325
1009269884,0.05
1009458741,0.05
1009459551,0.28
1009459560,0.19441999999999998
1009459578,0.28
1009459594,0.28
1009459608,0.28
1009459616,0.22185
1009459632,0.28
1009459640,0.1977
1009459659,0.28
1009465497,0.24615
1009465500,0.135275
1009465519,0.28
1009465527,0.28
1009465535,0.155435
1009465543,0.28
1009465551,0.28
1009465560,0.28
1009465578,0.28
1009578330,0.27588999999999997
1009578372,0.1135
1009578380,0.051065
1009578399,0.20949500000000001
1009578402,0.152275
1009578429,0.28
1009578453,0.28
1009578461,0.078045
1009578470,0.28
1009578488,0.26282
1009578496,0.14696
1009578500,0.28
1009578518,0.05
1009578542,0.05
1009599353,0.05
1009599361,0.21181
1009599370,0.28
1009599388,0.28
1009599396,0.28
1009599400,0.05
1009649415,0.28
1009649423,0.128465
1009650650,0.20949500000000001
1009778851,0.067035
1009778860,0.28
1009778894,0.15196500000000002
1009778908,0.24521
1009778916,0.07257
1009778924,0.28
1009778940,0.26519
1009860388,0.12563
1009860400,0.16852
1009922022,0.28
1009922049,0.16496
1009922057,0.10286
1009922065,0.277815
1009922073,0.23044499999999998
1009922090,0.06644499999999999
1009922120,0.05
1009922146,0.094265
1009922154,0.16834
1009922162,0.28
1009922170,0.05
1009922189,0.28
1009922197,0.183475
1010048993,0.19312
1010049078,0.05
1010049086,0.169765
1010049094,0.28
1010049108,0.276
1010049116,0.21841999999999998
1010049132,0.271445
1010049159,0.199905
1010061493,0.08544
1010099792,0.084
1010133540,0.15848500000000001
1010133559,0.16774
1010133583,0.28
1010133605,0.25949
1010133613,0.24581999999999998
1010133630,0.28
1010133648,0.28
1010133842,0.05
1010133850,0.08544
1010133869,0.07315
1010178676,0.28
1010178706,0.223085
1010178722,0.052954999999999995
1010178765,0.28
1010178773,0.28
1010178803,0.05
1010244270,0.062
1010244288,0.28
1010244296,0.28
1010263606,0.05
1010263622,0.05
1010327035,0.172055
1010327078,0.10624
1010327086,0.13703
1010328775,0.28
1010328783,0.21497999999999998
1010395863,0.05
1010453260,0.19793
1010453278,0.05
1010453391,0.107295
1010543927,0.244645
1010543978,0.05
1010543994,0.080375
1010544745,0.26164
1010544753,0.168845
1010544761,0.06099
1010544770,0.28
1010829685,0.206745
1010829707,0.28
1010829715,0.085245
1010829723,0.27806000000000003
1010829740,0.221785
1010829804,0.28
1010829820,0.28
1010829863,0.11489
1010829871,0.28
1010829880,0.09855
1010829901,0.28
1010829928,0.242125
1010829936,0.28
1010829952,0.28
1010963225,0.28
1010963233,0.209755
1010963640,0.067395
1010963837,0.256735
1010963853,0.14341
1010963861,0.21859
1010963896,0.154855
1010963900,0.271495
1011088735,0.188695
1011088751,0.12507
1011088794,0.12705
1011088808,0.28
1011088816,0.28
1011088824,0.28
1011089022,0.28
1011089065,0.05
1011089090,0.28
1011276124,0.05
1011276132,0.050685
1011276434,0.25174
1011276442,0.185165
1011276450,0.228335
1011276469,0.241175
1011276477,0.14982499999999999
1011276493,0.28
1011276507,0.28
1011276515,0.217675
1011276523,0.269035
1011276531,0.090685
1011276655,0.05
1011276728,0.28
1011276760,0.28
1011276868,0.22929
1011276884,0.1135
1011276906,0.19478
1011277155,0.28
1011277457,0.12848500000000002
1011277465,0.108215
1011277473,0.063255
1011277481,0.050685
1011277490,0.14205
1011277503,0.14023
1011277511,0.08303
1011277520,0.063255
1011277813,0.28
1011277899,0.19737000000000002
1011277902,0.084975
1011277910,0.072295
1011277929,0.28
1011654641,0.11253
1011740769,0.28
1011740777,0.28
1011740785,0.05
1011740793,0.10933
1011740807,0.28
1011740815,0.28
1011740823,0.14618
1011740831,0.28
1011740840,0.28
1011740858,0.28
1011740866,0.28
1011740874,0.28
1011740882,0.09722499999999999
1011740890,0.172225
1011740904,0.089535
1011740920,0.19312
1011740939,0.092695
1011741145,0.28
1011741153,0.28
1011743822,0.28
1011743849,0.15841
1011743865,0.18552000000000002
1011755359,0.13142500000000001
1011755367,0.23049
1011755693,0.055165
1011755707,0.183475
1011755855,0.28
1011786432,0.05
1011786483,0.126105
1011786602,0.05
1011786610,0.25949
1011786629,0.15126499999999998
1011786637,0.05
1011905997,0.28
1011906004,0.28
1012291496,0.28
1012291500,0.28
1012297435,0.16774
1012297443,0.155435
1012297451,0.28
1012405173,0.155805
1012405203,0.06453
1012405211,0.28
1012405220,0.28
1012405319,0.05
1012405327,0.068805
1012405343,0.17890999999999999
1012405386,0.28
1012405394,0.28
1012405416,0.05
1012405440,0.14658000000000002
1012405467,0.28
1012405483,0.28
1012405491,0.189825
1012405912,0.05
1012405920,0.05675
1012405939,0.05675
1012405947,0.079545
1012467551,0.14658000000000002
1012467560,0.263135
1012467578,0.28
1012467624,0.221765
1012467632,0.05
1012467640,0.23853
1012467667,0.10718000000000001
1012467705,0.28
1012467713,0.28
1012467721,0.132315
1012467730,0.15126499999999998
1012467748,0.24802000000000002
1012467756,0.057615
1012467772,0.091905
1012467780,0.216755
1012467799,0.08544
1012467802,0.16744499999999998
1012467810,0.129495
1012467837,0.12390999999999999
1012467853,0.07277
1012467861,0.100425
1012467870,0.28
1012467888,0.155805
1012467896,0.22235
1012467918,0.0856
1012467934,0.0555
1012467942,0.248545
1012467950,0.10651999999999999
1012467969,0.28
1012467977,0.06767000000000001
1012467985,0.28
1012467993,0.28
1012468000,0.28
1012468019,0.12243000000000001
1012468027,0.126765
1012468035,0.051015
1012468043,0.10994
1012468051,0.05
1012468060,0.10241
1012468078,0.05
1012468086,0.12639
1012468094,0.193375
1012468108,0.11761
1012468116,0.18101
1012468124,0.13622
1012468132,0.099485
1012468140,0.06453
1012468159,0.05
1012468167,0.26460500000000003
1012468175,0.28
1012468183,0.092015
1012468191,0.06166
1012468205,0.05
1012468213,0.05
1012468221,0.063175
1012468230,0.05
1012468248,0.28
1012468256,0.23299
1012468264,0.10568999999999999
1012468272,0.09222499999999999
1012468280,0.05
1012468299,0.062
1012468302,0.055945
1012468310,0.255845
1012468329,0.093435
1012468345,0.182575
1012468353,0.28
1012468361,0.272175
1012468370,0.24581999999999998
1012468388,0.06795999999999999
1012579619,0.28
1012589649,0.10241
1012603285,0.28
1012603315,0.187475
1012603331,0.126765
1012603374,0.28
1012603390,0.07769499999999999
1012603404,0.14089500000000002
1012603412,0.164115
1012603455,0.28
1012603463,0.28
1012603480,0.182065
1012603498,0.05
1012603501,0.123935
1012603528,0.0856
1012603544,0.28
1012610370,0.21793
1012806224,0.19369
1012806232,0.262375
1012806240,0.14819
1012806259,0.28
1012806283,0.11761
1012806305,0.13757499999999998
1012806313,0.084975
1012806321,0.26376499999999997
1012806348,0.16861
1012806364,0.058325
1012806372,0.28
1012806380,0.17335
1012806399,0.15625999999999998
1012806402,0.28
1012806410,0.05
1012806429,0.05
1012806437,0.28
1012806445,0.2008
1012806453,0.18903
1012806470,0.09312999999999999
1012806488,0.091685
1012806496,0.220765
1012806500,0.15226499999999998
1012806518,0.05
1012806526,0.139185
1012806534,0.125645
1012806542,0.26371
1012806550,0.13702
1012806577,0.106345
1012806585,0.28
1012806607,0.11758
1012807131,0.05
1012807140,0.28
1012819750,0.05
1012819768,0.05
1012819776,0.056765
1012819784,0.08934
1012819792,0.05
1012819806,0.05
1012819814,0.05
1012820936,0.28
1012820960,0.083985
1012820979,0.28
1012820987,0.18552000000000002
1012820995,0.28
1012821010,0.188695
1012821029,0.22986
1012821037,0.222895
1012821045,0.132525
1012821070,0.153085
1012821088,0.28
1012821134,0.28
1012821169,0.05
1012821177,0.05
1012821185,0.05
1012821193,0.05
1012821223,0.05
1012821231,0.20317
1012821240,0.08092
1012821258,0.21379499999999999
1012821274,0.28
1012916062,0.28
1012916089,0.129375
1012916119,0.05
1012916151,0.28
1012916160,0.28
1012916186,0.28
1012916194,0.28
1012916208,0.28
1012916216,0.14619
1012916224,0.28
1012916240,0.173815
1012916291,0.28
1012916305,0.28
1012916313,0.117715
1012997399,0.085245
1012997429,0.068475
1012997461,0.077045
1012997488,0.28
1012997496,0.09176000000000001
1012997500,0.175845
1012997542,0.28
1013135234,0.133555
1013135285,0.28
1013178812,0.089535
1013178820,0.28
1013178839,0.28
1013178855,0.28
1013193900,0.1856
1013193919,0.09279000000000001
1013193927,0.10624
1013193986,0.16928
1013193994,0.09513500000000001
1013194010,0.13440000000000002
1013194028,0.09812
1013276687,0.28
1013276695,0.28
1013276709,0.28
1013276717,0.253645
1013276733,0.28
1013276741,0.28
1013286585,0.165315
1014231610,0.177435
1014249438,0.28
1014249446,0.165315
1014249462,0.28
1014249489,0.062045
1014249500,0.13549
1014249527,0.28
1014317344,0.13278
1014317352,0.05
1014317395,0.127945
1014372159,0.28
1014372167,0.16948
1014372205,0.05
1014375093,0.108215
1014496591,0.28
1014497288,0.21822999999999998
1014497296,0.050325
1014497318,0.186675
1014497326,0.28
1014497334,0.05
1014512562,0.22421000000000002
1014549288,0.28
1014567472,0.28
1014567480,0.107295
1014567499,0.068535
1014567510,0.28
1014567529,0.05
1014586515,0.26536000000000004
1014592299,0.21799000000000002
1014592302,0.096145
1014598718,0.28
1014605846,0.10286
1014613431,0.28
1014690010,0.28
1014690029,0.28
1014690037,0.28
1014690045,0.28
1014690053,0.118215
1014690061,0.28
1014690070,0.28
1014690088,0.26278500000000005
1014690096,0.28
1014690100,0.28
1014690142,0.28
1014690169,0.27588999999999997
1014690177,0.28
1014690185,0.244905
1014690223,0.28
1014690231,0.28
1014700610,0.28
1014733097,0.184135
1014733100,0.19478
1014785852,0.241655
1014926189,0.28
1014926227,0.2494
1014926235,0.28
1015196907,0.05
1015196915,0.05
1015196923,0.05
1015196931,0.05
1015196940,0.05
1015196958,0.05
1015196966,0.05
1015196974,0.055005000000000005
1015196990,0.05422
1015197008,0.05
1015197016,0.05
1015197024,0.070875
1015197032,0.05
1015197040,0.05
1015197059,0.05
122700,0.098135
1714953,0.25455500000000003
1715054,0.28
1715119,0.28
2148080,0.2008
2151235,0.28
2158302,0.28
323347266,0.28
323385834,0.056465
3234843,0.28
325129355,0.19369
379963159,0.05
379963256,0.28
379963353,0.256625
379970775,0.28
379971666,0.0978
379971828,0.189825
379972573,0.193375
379972590,0.28
396664237,0.23944
399605843,0.098975
399605860,0.26494999999999996
399910964,0.28
399911316,0.05
402998758,0.05
403006031,0.13828000000000001
403095840,0.209785
403096235,0.28
405602022,0.125645
410488186,0.118215
410488704,0.106345
410493198,0.28
410763764,0.28
411064827,0.255845
413583325,0.14511000000000002
441994601,0.28
441994717,0.131275
442161514,0.05
442405049,0.09513500000000001
442844140,0.05
498009,0.28
498378,0.28
506277909,0.28
511794720,0.17890999999999999
518468,0.18325999999999998
522969208,0.28
524077,0.09017
524085,0.28
533106,0.28
533297,0.22235
533300,0.28
5338417,0.28
5355966,0.28
5456762,0.13702
5457386,0.28
5462991,0.28
5484367,0.13440000000000002
5484685,0.092015
5488982,0.15226499999999998
5686636,0.28
5688531,0.05
608238503,0.28
608238554,0.28
637084217,0.10897
637084314,0.05
637085590,0.20488
637085612,0.05
637085647,0.05
637085663,0.105715
637085701,0.28
637085760,0.076435
637085779,0.05
637085850,0.12412000000000001
637085892,0.05
637086236,0.089485
637086260,0.055165
637086350,0.28
637086376,0.21187
637086392,0.11547
637086465,0.05
637086554,0.28
637088859,0.096055
637088930,0.05
637088980,0.17646
637090160,0.28
637090195,0.16662000000000002
637090373,0.098865
637090420,0.05
637090446,0.11845
637090560,0.10523
637090586,0.16831000000000002
637090632,0.05
637090675,0.16636
637090748,0.055619999999999996
637090829,0.05
637090950,0.0829
637090969,0.05
637090985,0.176165
637091000,0.05
637091019,0.13071000000000002
637091043,0.11144
637091868,0.19441999999999998
637093739,0.05
637141830,0.054595
637142403,0.054595
637142799,0.05
637142918,0.05
637142934,0.05
637142942,0.05
637142969,0.0525
641022107,0.086915
641022123,0.05
641022255,0.099035
641022301,0.24445
641022328,0.14267500000000002
641022409,0.05
641022573,0.28
641023634,0.05
641023669,0.09548000000000001
641023812,0.05
641023863,0.05
641023901,0.103
641025823,0.11797
641025882,0.20366499999999998
641025912,0.07407
641025980,0.14217
641026013,0.139125
641026030,0.05
641026323,0.055619999999999996
641026331,0.111735
641026811,0.13841
641026820,0.051925
641026854,0.05
641026862,0.05
641026870,0.11489
641026927,0.05077
641026935,0.160155
641026951,0.28
641028083,0.12895500000000001
641028121,0.05
641112912,0.05
641192096,0.252525
641192142,0.28
641192193,0.139185
641192231,0.16357
641192304,0.13278
641192312,0.13828000000000001
641192355,0.28
641193602,0.15446000000000001
641195613,0.241175
641195745,0.14214
641195770,0.086875
641195869,0.28
641195907,0.260005
641201893,0.05
641201931,0.05
641201958,0.21181
641201990,0.23335499999999998
641202156,0.20536500000000002
641202288,0.2397
641202466,0.172755
641202563,0.05
641202830,0.15046
641204027,0.28
641204043,0.26376499999999997
641204124,0.068395
641204140,0.25607
641204353,0.11425
641204434,0.24002500000000002
641204558,0.28
641204582,0.102035
641204760,0.06166
641204825,0.28
641204906,0.20893
641204922,0.28
641204949,0.28
641204973,0.05
641204990,0.05
641205090,0.154195
641205198,0.21097
641205228,0.173245
641205260,0.05
641205325,0.18469
641205406,0.167835
641205562,0.211065
641205589,0.22250999999999999
641205643,0.19177000000000002
641205759,0.113925
641205910,0.063175
641227000,0.28
641227191,0.28
641231350,0.26371
641231377,0.093735
641231385,0.129495
641231563,0.28
641231580,0.28
641231601,0.11871
641231865,0.28
641232128,0.17702500000000002
641232144,0.077045
641232349,0.28
641232403,0.13622
641232438,0.22785
641232462,0.28
641232489,0.261945
641232500,0.12625
641232543,0.09312999999999999
641232551,0.25645999999999997
641232578,0.05
641232608,0.244775
641232705,0.28
641232721,0.092695
641232730,0.25361
641232764,0.199905
641232810,0.28
641232853,0.28
641232900,0.20366499999999998
641233531,0.183025
641233566,0.05
641250908,0.26333
641250932,0.05
641250940,0.0856
641250967,0.23976499999999998
641250975,0.266805
641250991,0.26536000000000004
641251009,0.26278500000000005
641251076,0.28
641251092,0.10718000000000001
641254512,0.099035
641255217,0.26550999999999997
641255233,0.091685
641255268,0.05
641255276,0.14696
641255292,0.28
641255314,0.05
641256817,0.173815
641257902,0.05
641274696,0.185165
641274718,0.28
641274777,0.206745
641274793,0.28
6559867,0.28
6587453,0.28
659070642,0.062045
659070669,0.182065
659070707,0.28
659081750,0.21379499999999999
659081768,0.083985
659083507,0.28
659083515,0.208435
665727852,0.06925
665727933,0.06074
665727968,0.15625999999999998
667981268,0.28
671005995,0.23838
671045440,0.06295
671080334,0.14619
674670221,0.152275
682694843,0.05
682740713,0.14982499999999999
682869821,0.08303
682869856,0.05
683107968,0.05
683168789,0.062235
683171291,0.07388
683341340,0.05
683341723,0.15253
683533347,0.23853
683548654,0.052539999999999996
683573950,0.05
683834614,0.05
683899740,0.07407
684140012,0.14205
684177072,0.05
684179300,0.05
684179334,0.120975
684421038,0.15253
684597772,0.052594999999999996
684636174,0.24362999999999999
684644789,0.139125
684650231,0.106815
684658992,0.12104000000000001
684669676,0.28
684710650,0.18278
684710676,0.23563499999999998
684711125,0.05
684716160,0.248545
684751461,0.05
684773554,0.05
684775689,0.11243500000000001
684879190,0.19982499999999997
684879212,0.07316
684927055,0.28
685013618,0.2144
685013782,0.108215
686170962,0.15496000000000001
686170970,0.221575
686225945,0.05
686710428,0.28
687238307,0.28
687240476,0.183095
687240549,0.20022
687240603,0.06453
687240638,0.27222
687240646,0.05
687240654,0.108075
687240670,0.25243
687240697,0.106815
687242967,0.27886
687242983,0.28
687243017,0.10651999999999999
687243467,0.12243000000000001
687243483,0.28
687243491,0.28
687243513,0.28
687303516,0.28
687409705,0.20585499999999998
687472849,0.246085
687476933,0.28
687638950,0.2283
688270999,0.119395
688280285,0.28
688302343,0.2087
688302416,0.28
688304796,0.09222499999999999
688413749,0.05
688413846,0.13528
688414214,0.28
688472443,0.05
688473660,0.10963500000000001
688478204,0.28
688478883,0.07315
688478930,0.28
688478972,0.16459000000000001
688479006,0.099485
688479022,0.28
688479065,0.28
688479073,0.16648500000000002
688479090,0.126105
688505732,0.28
688506887,0.059275
688535178,0.122845
688535224,0.17678
688734103,0.28
688853145,0.05
688954685,0.15841
689145721,0.113925
689228112,0.053805
689305508,0.05
689403798,0.18486000000000002
689887213,0.22059
689887230,0.05
689892420,0.28
689898290,0.05
689917368,0.18325999999999998
689961316,0.08092
689970889,0.07645
689972253,0.08004
689976763,0.05
689992009,0.28
690009461,0.19269
690214464,0.28
690258666,0.28
690271395,0.096055
690333803,0.28
690337850,0.28
690337965,0.05
690338066,0.28
690338074,0.28
690338511,0.28
690375913,0.05
690375921,0.19121000000000002
690448201,0.28
690583591,0.130415
690583605,0.067395
690583613,0.18109
690583621,0.05
690583630,0.20470500000000003
690583656,0.260005
690654553,0.060039999999999996
690654570,0.08922
690654596,0.093735
690655053,0.28
690662238,0.06463500000000001
690771959,0.28
690772211,0.256505
690816464,0.13491499999999998
690816499,0.19353
690816588,0.28
690817126,0.05
690817258,0.28
690872097,0.20643999999999998
690981457,0.248545
690994770,0.20858000000000002
690994788,0.28
690994869,0.05
691054894,0.06297
691101388,0.134815
691101418,0.14342
691101434,0.134815
691101442,0.067035
691101450,0.05
691147205,0.271135
691147221,0.171695
691154198,0.09036
691196044,0.05
691196095,0.07277
691196109,0.10362
691277885,0.05
691493790,0.172225
691496889,0.189725
691497117,0.055945
691504989,0.058015
691505870,0.171305
691542775,0.11978
691543461,0.07795
691571600,0.28
691573751,0.05
691632758,0.107925
691740283,0.05
691860793,0.052539999999999996
691900906,0.08638
691932719,0.05
692027190,0.130415
692072152,0.28
692145966,0.052925
692237887,0.05
692268464,0.117715
692413219,0.063765
692433180,0.19811
692456597,0.05
692491082,0.28
692577009,0.09548000000000001
692627731,0.2494
692642560,0.0502
692649409,0.05
692663932,0.05
692778470,0.28
692778500,0.28
692778845,0.28
692806911,0.05
692816178,0.28
692853464,0.05
692857133,0.11619499999999999
692857753,0.11451
692892575,0.093435
692892745,0.05
693004088,0.221575
693060360,0.06767000000000001
693062010,0.28
693062061,0.272175
693062070,0.132315
693062177,0.118025
693062240,0.10994
693077107,0.05
693077263,0.06297
693077476,0.089535
693077506,0.142315
693080353,0.28
693080620,0.27806000000000003
693081112,0.14658000000000002
693081147,0.25762999999999997
693081155,0.05
693119284,0.18486000000000002
693119322,0.24337
693119330,0.28
695214870,0.13698500000000002
695216422,0.12412000000000001
695256327,0.217675
695281704,0.221585
695397885,0.12897
695469339,0.28
695469410,0.228795
695469452,0.13549
695595989,0.23564500000000002
695610384,0.28
695616862,0.16094
695616889,0.22250999999999999
695617028,0.05
695617060,0.28
695617079,0.187475
695617087,0.17064500000000002
695617095,0.12025
695617117,0.154855
695617133,0.119625
695617141,0.05
695638076,0.12226999999999999
695641662,0.091905
695641700,0.14341
695641751,0.100425
695642057,0.05
695642120,0.20539500000000002
695741446,0.06644499999999999
695774069,0.28
695774115,0.28
695774131,0.05
695775740,0.10362
695821326,0.215755
695821466,0.28
695827472,0.28
695827596,0.28
695879413,0.17823
695879430,0.05
696045923,0.05
696148935,0.11619499999999999
696304082,0.161375
696457113,0.055815
696597187,0.14214
697357775,0.23174
697357848,0.09722499999999999
697435741,0.05
697436411,0.19144999999999998
697436446,0.28
697436497,0.05
697436802,0.153085
697436845,0.065755
697437019,0.216755
697437230,0.262375
697437302,0.28
697437663,0.28
697437752,0.28
697437809,0.05
697437825,0.0788
697438023,0.05156
697439151,0.05
697469182,0.05
697561887,0.068915
697566544,0.28
697595579,0.07514
697683559,0.22593000000000002
698096339,0.070115
698289455,0.05
698289498,0.062545
698432800,0.05
698831888,0.07121
698831926,0.12452500000000001
698862660,0.09036
698862678,0.05
698862686,0.078015
699067863,0.05
699067871,0.26282
699067898,0.28
699132223,0.28
699215501,0.28
699215765,0.062235
699298342,0.28
699304563,0.28
699304830,0.13602
699305969,0.220765
699309190,0.26494999999999996
699310407,0.28
699320380,0.28
699321450,0.25645999999999997
699321824,0.28
699322006,0.08121500000000001
699322430,0.05
699328870,0.28
699329213,0.28
699352975,0.28
699353300,0.05535
699353548,0.264125
699353572,0.28
699353629,0.28
699353661,0.129255
699353882,0.28
699353890,0.05
699354145,0.28
699354579,0.28
699362768,0.228795
699374375,0.06331
699374430,0.0788
699377293,0.06282
699377692,0.128465
699377722,0.148455
699381061,0.08706
699386004,0.28
699386829,0.07919
699386926,0.12507
699389097,0.12452500000000001
699401739,0.23827500000000001
699402069,0.25285
699402450,0.12639
699444462,0.05
699444497,0.05
699444519,0.0636
699444551,0.062505
699444594,0.06978
699444624,0.05
699600359,0.28
699600375,0.05
699600456,0.15125
699600502,0.06463500000000001
699600952,0.070875
699601070,0.28
699601096,0.178705
699601118,0.22644
699601355,0.068395
699601436,0.28
699601550,0.057045
699601606,0.28
699602718,0.070605
699608872,0.209785
699610370,0.05
699610427,0.28
699610435,0.28
699610443,0.28
699610451,0.28
699610460,0.28
699610486,0.28
699610508,0.28
699732190,0.21072
699733340,0.24002500000000002
699747767,0.07388
699751594,0.05
699751772,0.108215
699752728,0.09017
699752817,0.05
699753848,0.05
699763371,0.128605
699774284,0.23107499999999997
699789540,0.18101
699789656,0.27444999999999997
699811740,0.28
699823587,0.25246
699823986,0.052015
699824141,0.20858000000000002
699826349,0.28
699826411,0.134115
699851270,0.28
699851378,0.28
699851661,0.05
699851696,0.28
699851858,0.24615
699851882,0.074615
699852226,0.08683
699853346,0.05439
699866952,0.26957
699983231,0.28
700032975,0.142315
700041648,0.05
700064699,0.18469
800002466,0.28
1000008514,0.28
1000809614,0.09169
1000969840,0.15337
1001996922,0.239195
1002515022,0.28
1002606419,0.28
1002606745,0.276765
1002779984,0.12201000000000001
1002785330,0.05
1002785402,0.1047
1002785453,0.10454000000000001
1002787162,0.087275
1002787227,0.05
1002858582,0.26570499999999997
1003173109,0.28
1003634840,0.28
1004619593,0.05
1004662928,0.05
1005046759,0.28
1006041807,0.28
1006119750,0.28
1007092693,0.13565
1007230590,0.28
1007421514,0.05
1008484285,0.28
1008484293,0.28
1010544010,0.160365
1010963217,0.236915
1010963870,0.28
1011276647,0.28
1011277791,0.17640999999999998
1011277880,0.28
1011277953,0.27148
1011741170,0.28
1012405190,0.28
1012405335,0.17107499999999998
1012610362,0.276765
1012821711,0.17640999999999998
1013276725,0.28
1014387105,0.05
1014387113,0.05
1014497300,0.09169
1014497342,0.26570499999999997
1014605854,0.28
1014697155,0.15337
1714082,0.2687
1714120,0.27148
1715208,0.28
1715283,0.13636
300403,0.28
319414,0.28
323764363,0.28
325126224,0.28
379962829,0.28
379963434,0.241315
396664180,0.28
399911340,0.28
403095808,0.28
403095883,0.26570499999999997
410493236,0.28
412066,0.28
441599869,0.239195
441995195,0.28
441995209,0.28
441995217,0.28
441995284,0.28
441995306,0.28
506230,0.24621500000000002
